"","log.scholarRefs.","log.Nm.","log.mass.","log.distrSize.","rand","AIC","boot","lambda","attempt","predictors","dAIC","weight"
"792",FALSE,TRUE,TRUE,FALSE,TRUE,140.846591782357,25,-0.877687072678344,1,"log(Nm) + log(mass) + rand",67.7234382871416,1.70391455630289e-15
"793",FALSE,TRUE,FALSE,TRUE,TRUE,145.928377861209,25,0.0636934959872261,1,"log(Nm) + log(distrSize) + rand",72.8052243659933,1.34261652103749e-16
"794",FALSE,FALSE,TRUE,TRUE,TRUE,97.5758451330336,25,-6.60681634874089,1,"log(mass) + log(distrSize) + rand",24.4526916378177,4.24200388443613e-06
"795",TRUE,TRUE,TRUE,TRUE,FALSE,141.05898866598,25,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize)",67.9358351707642,1.53223865976808e-15
"796",TRUE,TRUE,TRUE,FALSE,TRUE,73.1231534952158,25,-10.0966763749112,3,"log(scholarRefs) + log(Nm) + log(mass) + rand",0,0.865776084137422
"797",TRUE,TRUE,FALSE,TRUE,TRUE,143.457313906235,25,0.19018289122602,1,"log(scholarRefs) + log(Nm) + log(distrSize) + rand",70.334160411019,4.61888029435584e-16
"798",TRUE,FALSE,TRUE,TRUE,TRUE,140.385941330117,25,NA,5,"log(scholarRefs) + log(mass) + log(distrSize) + rand",67.2627878349014,2.14524445357097e-15
"799",FALSE,TRUE,TRUE,TRUE,TRUE,100.653958097515,25,-8.15311422765584,2,"log(Nm) + log(mass) + log(distrSize) + rand",27.5308046022988,9.1026391012513e-07
"800",TRUE,TRUE,TRUE,TRUE,TRUE,143.80396061202,25,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize) + rand",70.6808071168044,3.88385789429798e-16
"801",FALSE,FALSE,FALSE,FALSE,FALSE,118.431463660977,26,-0.221352153220703,2,"1",43.7415631184058,2.07833681485467e-10
"802",TRUE,FALSE,FALSE,FALSE,FALSE,136.044595357054,26,0.150804971873433,1,"log(scholarRefs)",61.3546948144832,3.11223926982345e-14
"803",FALSE,TRUE,FALSE,FALSE,FALSE,125.77812921828,26,-0.221352153206642,1,"log(Nm)",51.0882286757086,5.27725128894617e-12
"804",FALSE,FALSE,TRUE,FALSE,FALSE,136.969888150223,26,-0.962525436160505,1,"log(mass)",62.2799876076524,1.95951323511211e-14
"805",FALSE,FALSE,FALSE,TRUE,FALSE,142.124128998979,26,0.0812862580547989,1,"log(distrSize)",67.4342284564082,1.48908339806915e-15
"806",FALSE,FALSE,FALSE,FALSE,TRUE,145.229327338852,26,NA,5,"rand",70.5394267962807,3.15234520275651e-16
"807",TRUE,TRUE,FALSE,FALSE,FALSE,138.587892573984,26,0.137566157415679,1,"log(scholarRefs) + log(Nm)",63.8979920314125,8.72575479742264e-15
"808",TRUE,FALSE,TRUE,FALSE,FALSE,102.607616488755,26,-3.38553024980044,1,"log(scholarRefs) + log(mass)",27.9177159461839,5.67310321775586e-07
"809",TRUE,FALSE,FALSE,TRUE,FALSE,137.856107782131,26,0.224305643016117,1,"log(scholarRefs) + log(distrSize)",63.1662072395604,1.25807940587302e-14
"810",TRUE,FALSE,FALSE,FALSE,TRUE,105.469736537302,26,-4.08287802414779,1,"log(scholarRefs) + rand",30.7798359947313,1.35618586467317e-07
"811",FALSE,TRUE,TRUE,FALSE,FALSE,148.647399615083,26,NA,5,"log(Nm) + log(mass)",73.9574990725116,5.70701225844344e-17
"812",FALSE,TRUE,FALSE,TRUE,FALSE,143.410194257492,26,0.0763829747693659,1,"log(Nm) + log(distrSize)",68.7202937149206,7.82804834420333e-16
"813",FALSE,TRUE,FALSE,FALSE,TRUE,113.655740272797,26,-0.375578799295168,4,"log(Nm) + rand",38.9658397302259,2.2633467182883e-09
"814",FALSE,FALSE,TRUE,TRUE,FALSE,119.051741559007,26,-3.7713455597814,1,"log(mass) + log(distrSize)",44.3618410164358,1.52413801867384e-10
"815",FALSE,FALSE,TRUE,FALSE,TRUE,139.519547770266,26,-1.00400534725753,1,"log(mass) + rand",64.829647227695,5.4764187575853e-15
"816",FALSE,FALSE,FALSE,TRUE,TRUE,143.910140206059,26,-0.00382324747328055,2,"log(distrSize) + rand",69.2202396634879,6.09665494462696e-16
"817",TRUE,TRUE,TRUE,FALSE,FALSE,76.8758724629269,26,-6.71175582948554,2,"log(scholarRefs) + log(Nm) + log(mass)",2.18597192035585,0.219481492795879
"818",TRUE,TRUE,FALSE,TRUE,FALSE,140.608690900784,26,0.206626627541732,1,"log(scholarRefs) + log(Nm) + log(distrSize)",65.9187903582125,3.17681718604229e-15
"819",TRUE,TRUE,FALSE,FALSE,TRUE,108.126440824775,26,-4.52186242422124,1,"log(scholarRefs) + log(Nm) + rand",33.4365402822044,3.59271864172919e-08
"820",TRUE,FALSE,TRUE,TRUE,FALSE,85.6764751770408,26,-5.12141415020007,1,"log(scholarRefs) + log(mass) + log(distrSize)",10.9865746344697,0.00269383696037547
"821",TRUE,FALSE,TRUE,FALSE,TRUE,104.396833568097,26,-3.7468168121053,1,"log(scholarRefs) + log(mass) + rand",29.7069330255262,2.31898069393553e-07
"822",TRUE,FALSE,FALSE,TRUE,TRUE,140.209366917224,26,0.157356567041127,3,"log(scholarRefs) + log(distrSize) + rand",65.5194663746534,3.87886196436864e-15
"823",FALSE,TRUE,TRUE,TRUE,FALSE,115.739742810343,26,-4.13967574993174,1,"log(Nm) + log(mass) + log(distrSize)",41.0498422677722,7.98391099423127e-10
"824",FALSE,TRUE,TRUE,FALSE,TRUE,149.089897556141,26,NA,5,"log(Nm) + log(mass) + rand",74.39999701357,4.57426792252648e-17
"825",FALSE,TRUE,FALSE,TRUE,TRUE,145.350578974949,26,-0.0309759122071648,2,"log(Nm) + log(distrSize) + rand",70.6606784323777,2.96690958289165e-16
"826",FALSE,FALSE,TRUE,TRUE,TRUE,121.279268947357,26,-3.86640629825204,1,"log(mass) + log(distrSize) + rand",46.5893684047855,5.00406416576593e-11
"827",TRUE,TRUE,TRUE,TRUE,FALSE,141.05898866598,26,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize)",66.369088123409,2.53636239875237e-15
"828",TRUE,TRUE,TRUE,FALSE,TRUE,78.0328636634769,26,-6.68696553569763,1,"log(scholarRefs) + log(Nm) + log(mass) + rand",3.34296312090589,0.123072340102364
"829",TRUE,TRUE,FALSE,TRUE,TRUE,143.201539478057,26,0.1287442603661,4,"log(scholarRefs) + log(Nm) + log(distrSize) + rand",68.5116389354858,8.68885017843133e-16
"830",TRUE,FALSE,TRUE,TRUE,TRUE,74.6899005425711,26,-8.07236674145263,2,"log(scholarRefs) + log(mass) + log(distrSize) + rand",0,0.654750255660195
"831",FALSE,TRUE,TRUE,TRUE,TRUE,101.282844673498,26,-6.58720437110949,1,"log(Nm) + log(mass) + log(distrSize) + rand",26.5929441309269,1.10024962664928e-06
"832",TRUE,TRUE,TRUE,TRUE,TRUE,144.056061278821,26,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize) + rand",69.3661607362499,5.66767915962389e-16
"833",FALSE,FALSE,FALSE,FALSE,FALSE,118.431463660977,27,-0.221352153220703,2,"1",41.55559119805,8.07175909699556e-10
"834",TRUE,FALSE,FALSE,FALSE,FALSE,136.044595357054,27,0.150804971873433,1,"log(scholarRefs)",59.1687228941273,1.20871869557778e-13
"835",FALSE,TRUE,FALSE,FALSE,FALSE,125.77812921828,27,-0.221352153206642,1,"log(Nm)",48.9022567553527,2.04955716485547e-11
"836",FALSE,FALSE,TRUE,FALSE,FALSE,136.969888150223,27,-0.962525436160505,1,"log(mass)",60.0940156872965,7.61027696192035e-14
"837",FALSE,FALSE,FALSE,TRUE,FALSE,142.124128998979,27,0.0812862580547989,1,"log(distrSize)",65.2482565360524,5.78324089658692e-15
"838",FALSE,FALSE,FALSE,FALSE,TRUE,119.727325848126,27,-0.221352153220703,3,"rand",42.8514533851989,4.22255478752361e-10
"839",TRUE,TRUE,FALSE,FALSE,FALSE,138.587892573984,27,0.137566157415679,1,"log(scholarRefs) + log(Nm)",61.7120201110566,3.38887278331611e-14
"840",TRUE,FALSE,TRUE,FALSE,FALSE,102.607616488755,27,-3.38553024980044,1,"log(scholarRefs) + log(mass)",25.7317440258281,2.20329650992194e-06
"841",TRUE,FALSE,FALSE,TRUE,FALSE,137.856107782131,27,0.224305643016117,1,"log(scholarRefs) + log(distrSize)",60.9802353192046,4.8860770865036e-14
"842",TRUE,FALSE,FALSE,FALSE,TRUE,137.652326597156,27,0.140844018380598,1,"log(scholarRefs) + rand",60.7764541342292,5.41016906166333e-14
"843",FALSE,TRUE,TRUE,FALSE,FALSE,148.647399615083,27,NA,5,"log(Nm) + log(mass)",71.7715271521558,2.21646596377004e-16
"844",FALSE,TRUE,FALSE,TRUE,FALSE,143.410194257492,27,0.0763829747693659,1,"log(Nm) + log(distrSize)",66.5343217945647,3.0402252407997e-15
"845",FALSE,TRUE,FALSE,FALSE,TRUE,120.241302647945,27,-0.221352153220665,4,"log(Nm) + rand",43.3654301850183,3.26562753490845e-10
"846",FALSE,FALSE,TRUE,TRUE,FALSE,119.051741559007,27,-3.7713455597814,1,"log(mass) + log(distrSize)",42.1758690960799,5.91938459126397e-10
"847",FALSE,FALSE,TRUE,FALSE,TRUE,129.92121739667,27,-3.464570630327,1,"log(mass) + rand",53.0453449337433,2.58225941119702e-12
"848",FALSE,FALSE,FALSE,TRUE,TRUE,143.905053006779,27,0.0654265099503243,1,"log(distrSize) + rand",67.0291805438525,2.37382417432688e-15
"849",TRUE,TRUE,TRUE,FALSE,FALSE,76.8758724629269,27,-6.71175582948554,2,"log(scholarRefs) + log(Nm) + log(mass)",0,0.852413200514464
"850",TRUE,TRUE,FALSE,TRUE,FALSE,140.608690900784,27,0.206626627541732,1,"log(scholarRefs) + log(Nm) + log(distrSize)",63.7328184378567,1.23379920124842e-14
"851",TRUE,TRUE,FALSE,FALSE,TRUE,140.241295613489,27,0.0970204362612492,1,"log(scholarRefs) + log(Nm) + rand",63.3654231505621,1.48259782177836e-14
"852",TRUE,FALSE,TRUE,TRUE,FALSE,85.6764751770408,27,-5.12141415020007,1,"log(scholarRefs) + log(mass) + log(distrSize)",8.80060271411389,0.0104622132636639
"853",TRUE,FALSE,TRUE,FALSE,TRUE,88.184892494951,27,-9.58842845459908,2,"log(scholarRefs) + log(mass) + rand",11.3090200320241,0.00298488544846182
"854",TRUE,FALSE,FALSE,TRUE,TRUE,139.791339781759,27,0.204306799655738,1,"log(scholarRefs) + log(distrSize) + rand",62.9154673188324,1.85664992822888e-14
"855",FALSE,TRUE,TRUE,TRUE,FALSE,115.739742810343,27,-4.13967574993174,1,"log(Nm) + log(mass) + log(distrSize)",38.8638703474164,3.10075853618536e-09
"856",FALSE,TRUE,TRUE,FALSE,TRUE,130.441933456159,27,-5.49714606789364,1,"log(Nm) + log(mass) + rand",53.566060993232,1.99034248456711e-12
"857",FALSE,TRUE,FALSE,TRUE,TRUE,144.667493543657,27,0.037214088772201,1,"log(Nm) + log(distrSize) + rand",67.7916210807304,1.62138701002346e-15
"858",FALSE,FALSE,TRUE,TRUE,TRUE,108.809168201812,27,-3.91647333378384,1,"log(mass) + log(distrSize) + rand",31.9332957388851,9.91797712769345e-08
"859",TRUE,TRUE,TRUE,TRUE,FALSE,141.05898866598,27,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize)",64.1831162030531,9.85062003380743e-15
"860",TRUE,TRUE,TRUE,FALSE,TRUE,80.574286044248,27,-6.67003481230955,3,"log(scholarRefs) + log(Nm) + log(mass) + rand",3.69841358132112,0.13413739302294
"861",TRUE,TRUE,FALSE,TRUE,TRUE,142.589740100199,27,0.158876734408106,1,"log(scholarRefs) + log(Nm) + log(distrSize) + rand",65.713867637272,4.58210584384989e-15
"862",TRUE,FALSE,TRUE,TRUE,TRUE,140.002663111345,27,NA,5,"log(scholarRefs) + log(mass) + log(distrSize) + rand",63.1267906484176,1.67048179550237e-14
"863",FALSE,TRUE,TRUE,TRUE,TRUE,143.601799546803,27,NA,5,"log(Nm) + log(mass) + log(distrSize) + rand",66.7259270838764,2.7624803684797e-15
"864",TRUE,TRUE,TRUE,TRUE,TRUE,143.03718516023,27,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize) + rand",66.1613126973031,3.66356293600745e-15
"865",FALSE,FALSE,FALSE,FALSE,FALSE,118.431463660977,28,-0.221352153220703,2,"1",48.7503074397024,2.52403242771283e-11
"866",TRUE,FALSE,FALSE,FALSE,FALSE,136.044595357054,28,0.150804971873433,1,"log(scholarRefs)",66.3634391357797,3.77965341502406e-15
"867",FALSE,TRUE,FALSE,FALSE,FALSE,125.77812921828,28,-0.221352153206642,1,"log(Nm)",56.0969729970051,6.40894838954238e-13
"868",FALSE,FALSE,TRUE,FALSE,FALSE,136.969888150223,28,-0.962525436160505,1,"log(mass)",67.2887319289489,2.37972734380943e-15
"869",FALSE,FALSE,FALSE,TRUE,FALSE,142.124128998979,28,0.0812862580547989,1,"log(distrSize)",72.4429727777047,1.8084146695723e-16
"870",FALSE,FALSE,FALSE,FALSE,TRUE,129.084136768917,28,-0.221494853990032,4,"rand",59.4029805476423,1.22714633906805e-13
"871",TRUE,TRUE,FALSE,FALSE,FALSE,138.587892573984,28,0.137566157415679,1,"log(scholarRefs) + log(Nm)",68.906736352709,1.05969773077929e-15
"872",TRUE,FALSE,TRUE,FALSE,FALSE,102.607616488755,28,-3.38553024980044,1,"log(scholarRefs) + log(mass)",32.9264602674805,6.88969005650755e-08
"873",TRUE,FALSE,FALSE,TRUE,FALSE,137.856107782131,28,0.224305643016117,1,"log(scholarRefs) + log(distrSize)",68.1749515608569,1.52787228439834e-15
"874",TRUE,FALSE,FALSE,FALSE,TRUE,138.569161085144,28,0.162966604951454,1,"log(scholarRefs) + rand",68.8880048638692,1.06966921116747e-15
"875",FALSE,TRUE,TRUE,FALSE,FALSE,148.647399615083,28,NA,5,"log(Nm) + log(mass)",78.9662433938081,6.93087083032456e-18
"876",FALSE,TRUE,FALSE,TRUE,FALSE,143.410194257492,28,0.0763829747693659,1,"log(Nm) + log(distrSize)",73.7290380362171,9.50675931122096e-17
"877",FALSE,TRUE,FALSE,FALSE,TRUE,129.987251859613,28,-0.221494853990369,1,"log(Nm) + rand",60.3060956383388,7.81245278877238e-14
"878",FALSE,FALSE,TRUE,TRUE,FALSE,119.051741559007,28,-3.7713455597814,1,"log(mass) + log(distrSize)",49.3705853377323,1.85098669087078e-11
"879",FALSE,FALSE,TRUE,FALSE,TRUE,149.159488129374,28,NA,5,"log(mass) + rand",79.4783319080995,5.36524053454579e-18
"880",FALSE,FALSE,FALSE,TRUE,TRUE,144.334767476985,28,0.134644587220547,1,"log(distrSize) + rand",74.6536112557102,5.9877543518068e-17
"881",TRUE,TRUE,TRUE,FALSE,FALSE,76.8758724629269,28,-6.71175582948554,2,"log(scholarRefs) + log(Nm) + log(mass)",7.19471624165237,0.0266548906385204
"882",TRUE,TRUE,FALSE,TRUE,FALSE,140.608690900784,28,0.206626627541732,1,"log(scholarRefs) + log(Nm) + log(distrSize)",70.9275346795091,3.85807994987899e-16
"883",TRUE,TRUE,FALSE,FALSE,TRUE,141.35134420403,28,0.148847953925923,1,"log(scholarRefs) + log(Nm) + rand",71.6701879827555,2.66137521092928e-16
"884",TRUE,FALSE,TRUE,TRUE,FALSE,85.6764751770408,28,-5.12141415020007,1,"log(scholarRefs) + log(mass) + log(distrSize)",15.9953189557663,3.27152547862387e-04
"885",TRUE,FALSE,TRUE,FALSE,TRUE,104.542019750811,28,-3.89648062916557,1,"log(scholarRefs) + log(mass) + rand",34.8608635295361,2.61908355507661e-08
"886",TRUE,FALSE,FALSE,TRUE,TRUE,140.510619275534,28,0.259245273334418,1,"log(scholarRefs) + log(distrSize) + rand",70.8294630542597,4.05197918755633e-16
"887",FALSE,TRUE,TRUE,TRUE,FALSE,115.739742810343,28,-4.13967574993174,1,"log(Nm) + log(mass) + log(distrSize)",46.0585865890687,9.69604642778838e-11
"888",FALSE,TRUE,TRUE,FALSE,TRUE,150.769853746427,28,NA,5,"log(Nm) + log(mass) + rand",81.0886975251524,2.39829579708494e-18
"889",FALSE,TRUE,FALSE,TRUE,TRUE,145.685947782689,28,0.142519809515786,1,"log(Nm) + log(distrSize) + rand",76.0047915614142,3.046904902932e-17
"890",FALSE,FALSE,TRUE,TRUE,TRUE,119.786102855738,28,-4.03182337660157,1,"log(mass) + log(distrSize) + rand",50.1049466344632,1.28214979309769e-11
"891",TRUE,TRUE,TRUE,TRUE,FALSE,141.05898866598,28,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize)",71.3778324447055,3.0802807789026e-16
"892",TRUE,TRUE,TRUE,FALSE,TRUE,69.6811562212745,28,-10.0985091517857,2,"log(scholarRefs) + log(Nm) + log(mass) + rand",0,0.972948126915285
"893",TRUE,TRUE,FALSE,TRUE,TRUE,143.523869630261,28,0.240052150461479,1,"log(scholarRefs) + log(Nm) + log(distrSize) + rand",73.8427134089865,8.98148616345887e-17
"894",TRUE,FALSE,TRUE,TRUE,TRUE,88.7679345163811,28,-5.11587794715342,1,"log(scholarRefs) + log(mass) + log(distrSize) + rand",19.0867782951065,6.97346203539458e-05
"895",FALSE,TRUE,TRUE,TRUE,TRUE,117.72927509324,28,-4.2279365036558,1,"log(Nm) + log(mass) + log(distrSize) + rand",48.0481188719656,3.58569413093411e-11
"896",TRUE,TRUE,TRUE,TRUE,TRUE,144.287804437765,28,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize) + rand",74.6066482164903,6.13001968937949e-17
"897",FALSE,FALSE,FALSE,FALSE,FALSE,118.431463660977,29,-0.221352153220703,2,"1",41.55559119805,9.35173312414218e-10
"898",TRUE,FALSE,FALSE,FALSE,FALSE,136.044595357054,29,0.150804971873433,1,"log(scholarRefs)",59.1687228941273,1.40039048829047e-13
"899",FALSE,TRUE,FALSE,FALSE,FALSE,125.77812921828,29,-0.221352153206642,1,"log(Nm)",48.9022567553527,2.37456437909997e-11
"900",FALSE,FALSE,TRUE,FALSE,FALSE,136.969888150223,29,-0.962525436160505,1,"log(mass)",60.0940156872965,8.81707175517379e-14
"901",FALSE,FALSE,FALSE,TRUE,FALSE,142.124128998979,29,0.0812862580547989,1,"log(distrSize)",65.2482565360524,6.700314616381e-15
"902",FALSE,FALSE,FALSE,FALSE,TRUE,119.847590864628,29,-0.221352153220708,1,"rand",42.9717184017015,4.60663697908541e-10
"903",TRUE,TRUE,FALSE,FALSE,FALSE,138.587892573984,29,0.137566157415679,1,"log(scholarRefs) + log(Nm)",61.7120201110566,3.92626111364466e-14
"904",TRUE,FALSE,TRUE,FALSE,FALSE,102.607616488755,29,-3.38553024980044,1,"log(scholarRefs) + log(mass)",25.7317440258281,2.55268284230797e-06
"905",TRUE,FALSE,FALSE,TRUE,FALSE,137.856107782131,29,0.224305643016117,1,"log(scholarRefs) + log(distrSize)",60.9802353192046,5.66088362993584e-14
"906",TRUE,FALSE,FALSE,FALSE,TRUE,138.556043946411,29,0.154744056596974,1,"log(scholarRefs) + rand",61.6801714834842,3.98928459869548e-14
"907",FALSE,TRUE,TRUE,FALSE,FALSE,148.647399615083,29,NA,5,"log(Nm) + log(mass)",71.7715271521558,2.56794063386223e-16
"908",FALSE,TRUE,FALSE,TRUE,FALSE,143.410194257492,29,0.0763829747693659,1,"log(Nm) + log(distrSize)",66.5343217945647,3.52232701045579e-15
"909",FALSE,TRUE,FALSE,FALSE,TRUE,122.228606755512,29,-0.22135215322068,3,"log(Nm) + rand",45.3527342925846,1.40072525213689e-10
"910",FALSE,FALSE,TRUE,TRUE,FALSE,119.051741559007,29,-3.7713455597814,1,"log(mass) + log(distrSize)",42.1758690960799,6.85804721021279e-10
"911",FALSE,FALSE,TRUE,FALSE,TRUE,138.741718212938,29,-1.0163988303055,1,"log(mass) + rand",61.8658457500114,3.6356022676234e-14
"912",FALSE,FALSE,FALSE,TRUE,TRUE,144.677269940647,29,0.0807761812682498,1,"log(distrSize) + rand",67.8013974777205,1.86933735439516e-15
"913",TRUE,TRUE,TRUE,FALSE,FALSE,76.8758724629269,29,-6.71175582948554,2,"log(scholarRefs) + log(Nm) + log(mass)",0,0.9875840776361
"914",TRUE,TRUE,FALSE,TRUE,FALSE,140.608690900784,29,0.206626627541732,1,"log(scholarRefs) + log(Nm) + log(distrSize)",63.7328184378567,1.42944811907849e-14
"915",TRUE,TRUE,FALSE,FALSE,TRUE,141.351463155061,29,0.143307175743971,1,"log(scholarRefs) + log(Nm) + rand",64.4755906921344,9.86001219000119e-15
"916",TRUE,FALSE,TRUE,TRUE,FALSE,85.6764751770408,29,-5.12141415020007,1,"log(scholarRefs) + log(mass) + log(distrSize)",8.80060271411389,0.0121212520287013
"917",TRUE,FALSE,TRUE,FALSE,TRUE,100.5706238639,29,-4.5247933750733,1,"log(scholarRefs) + log(mass) + rand",23.6947514009731,7.06844995683354e-06
"918",TRUE,FALSE,FALSE,TRUE,TRUE,140.645182770839,29,0.225114298917404,1,"log(scholarRefs) + log(distrSize) + rand",63.7693103079122,1.40360300274206e-14
"919",FALSE,TRUE,TRUE,TRUE,FALSE,115.739742810343,29,-4.13967574993174,1,"log(Nm) + log(mass) + log(distrSize)",38.8638703474164,3.59245933437292e-09
"920",FALSE,TRUE,TRUE,FALSE,TRUE,93.188056927021,29,-10.13056,1,"log(Nm) + log(mass) + rand",16.3121844640941,2.8341852213839e-04
"921",FALSE,TRUE,FALSE,TRUE,TRUE,146.223911096116,29,0.0764146448227139,1,"log(Nm) + log(distrSize) + rand",69.3480386331895,8.6265833888874e-16
"922",FALSE,FALSE,TRUE,TRUE,TRUE,103.511085309844,29,-4.73870019696376,1,"log(mass) + log(distrSize) + rand",26.6352128469175,1.62484185425005e-06
"923",TRUE,TRUE,TRUE,TRUE,FALSE,141.05898866598,29,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize)",64.1831162030531,1.14126757942744e-14
"924",TRUE,TRUE,TRUE,FALSE,TRUE,141.963133922484,29,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + rand",65.0872614595566,7.26197638560469e-15
"925",TRUE,TRUE,FALSE,TRUE,TRUE,143.686544706335,29,0.208426194725604,1,"log(scholarRefs) + log(Nm) + log(distrSize) + rand",66.8106722434077,3.0677568576899e-15
"926",TRUE,FALSE,TRUE,TRUE,TRUE,141.141692973709,29,NA,5,"log(scholarRefs) + log(mass) + log(distrSize) + rand",64.265820510782,1.0950361786705e-14
"927",FALSE,TRUE,TRUE,TRUE,TRUE,145.223104716093,29,NA,5,"log(Nm) + log(mass) + log(distrSize) + rand",68.347232253166,1.42285671865403e-15
"928",TRUE,TRUE,TRUE,TRUE,TRUE,144.464934823182,29,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize) + rand",67.5890623602556,2.07871844343557e-15
"929",FALSE,FALSE,FALSE,FALSE,FALSE,118.431463660977,30,-0.221352153220703,2,"1",41.55559119805,8.32156073805613e-10
"930",TRUE,FALSE,FALSE,FALSE,FALSE,136.044595357054,30,0.150804971873433,1,"log(scholarRefs)",59.1687228941273,1.24612564864806e-13
"931",FALSE,TRUE,FALSE,FALSE,FALSE,125.77812921828,30,-0.221352153206642,1,"log(Nm)",48.9022567553527,2.11298605774932e-11
"932",FALSE,FALSE,TRUE,FALSE,FALSE,136.969888150223,30,-0.962525436160505,1,"log(mass)",60.0940156872965,7.84579683449939e-14
"933",FALSE,FALSE,FALSE,TRUE,FALSE,142.124128998979,30,0.0812862580547989,1,"log(distrSize)",65.2482565360524,5.96221837216021e-15
"934",FALSE,FALSE,FALSE,FALSE,TRUE,130.915175957086,30,-0.221352148751437,3,"rand",54.0393034941596,1.61957515343187e-12
"935",TRUE,TRUE,FALSE,FALSE,FALSE,138.587892573984,30,0.137566157415679,1,"log(scholarRefs) + log(Nm)",61.7120201110566,3.49375029173097e-14
"936",TRUE,FALSE,TRUE,FALSE,FALSE,102.607616488755,30,-3.38553024980044,1,"log(scholarRefs) + log(mass)",25.7317440258281,2.27148326788977e-06
"937",TRUE,FALSE,FALSE,TRUE,FALSE,137.856107782131,30,0.224305643016117,1,"log(scholarRefs) + log(distrSize)",60.9802353192046,5.0372894876531e-14
"938",TRUE,FALSE,FALSE,FALSE,TRUE,135.260923793263,30,0.249139986704532,1,"log(scholarRefs) + rand",58.3850513303358,1.843885516332e-13
"939",FALSE,TRUE,TRUE,FALSE,FALSE,148.647399615083,30,NA,5,"log(Nm) + log(mass)",71.7715271521558,2.28506028484073e-16
"940",FALSE,TRUE,FALSE,TRUE,FALSE,143.410194257492,30,0.0763829747693659,1,"log(Nm) + log(distrSize)",66.5343217945647,3.13431294153748e-15
"941",FALSE,TRUE,FALSE,FALSE,TRUE,119.372262654544,30,-0.221352153220663,1,"log(Nm) + rand",42.4963901916175,5.1989169714055e-10
"942",FALSE,FALSE,TRUE,TRUE,FALSE,119.051741559007,30,-3.7713455597814,1,"log(mass) + log(distrSize)",42.1758690960799,6.10257538861033e-10
"943",FALSE,FALSE,TRUE,FALSE,TRUE,148.07180893026,30,NA,5,"log(mass) + rand",71.1959364673332,3.04709217091459e-16
"944",FALSE,FALSE,FALSE,TRUE,TRUE,142.301580174327,30,0.0547633310205917,1,"log(distrSize) + rand",65.4257077113996,5.45600607636956e-15
"945",TRUE,TRUE,TRUE,FALSE,FALSE,76.8758724629269,30,-6.71175582948554,2,"log(scholarRefs) + log(Nm) + log(mass)",0,0.878793350589738
"946",TRUE,TRUE,FALSE,TRUE,FALSE,140.608690900784,30,0.206626627541732,1,"log(scholarRefs) + log(Nm) + log(distrSize)",63.7328184378567,1.2719823359911e-14
"947",TRUE,TRUE,FALSE,FALSE,TRUE,138.00353975624,30,0.21984390903215,1,"log(scholarRefs) + log(Nm) + rand",61.1276672933127,4.67931695875534e-14
"948",TRUE,FALSE,TRUE,TRUE,FALSE,85.6764751770408,30,-5.12141415020007,1,"log(scholarRefs) + log(mass) + log(distrSize)",8.80060271411389,0.0107859937445955
"949",TRUE,FALSE,TRUE,FALSE,TRUE,137.981430198308,30,0.184412247338339,2,"log(scholarRefs) + log(mass) + rand",61.1055577353815,4.73133275528264e-14
"950",TRUE,FALSE,FALSE,TRUE,TRUE,137.285629968036,30,0.2993481532169,1,"log(scholarRefs) + log(distrSize) + rand",60.409757505109,6.69999677059379e-14
"951",FALSE,TRUE,TRUE,TRUE,FALSE,115.739742810343,30,-4.13967574993174,1,"log(Nm) + log(mass) + log(distrSize)",38.8638703474164,3.1967195976546e-09
"952",FALSE,TRUE,TRUE,FALSE,TRUE,149.387942722318,30,NA,5,"log(Nm) + log(mass) + rand",72.5120702593908,1.57794103253478e-16
"953",FALSE,TRUE,FALSE,TRUE,TRUE,143.277495632466,30,0.0395105373417418,1,"log(Nm) + log(distrSize) + rand",66.4016231695387,3.34932658147725e-15
"954",FALSE,FALSE,TRUE,TRUE,TRUE,92.9969882708552,30,-5.76424017838812,1,"log(mass) + log(distrSize) + rand",16.1211158079283,2.77479525653001e-04
"955",TRUE,TRUE,TRUE,TRUE,FALSE,141.05898866598,30,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize)",64.1831162030531,1.01554731668531e-14
"956",TRUE,TRUE,TRUE,FALSE,TRUE,140.997653812811,30,0.143220275634166,3,"log(scholarRefs) + log(Nm) + log(mass) + rand",64.1217813498839,1.04717401551513e-14
"957",TRUE,TRUE,FALSE,TRUE,TRUE,140.229588264899,30,0.263785694390352,1,"log(scholarRefs) + log(Nm) + log(distrSize) + rand",63.3537158019722,1.53745414515495e-14
