"","log.scholarRefs.","log.Nm.","log.mass.","log.distrSize.","rand","AIC","boot","lambda","attempt","predictors","beta (Intercept)","beta log(scholarRefs)","beta log(Nm)","beta log(mass)","beta log(distrSize)","beta rand","dAIC","weight"
"864",TRUE,TRUE,TRUE,TRUE,TRUE,133.258340458963,27,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize) + rand",-26.5411712526666,0.891436535318096,0.39308072159373,0.503296724917908,0.758008802396022,1.2493186036799,63.3291076092975,1.06706010448552e-14
"865",FALSE,FALSE,FALSE,FALSE,FALSE,136.227834018181,28,NA,5,"1",3.75,NA,NA,NA,NA,NA,67.5001343133027,1.09958600314526e-15
"866",TRUE,FALSE,FALSE,FALSE,FALSE,126.622916417573,28,0.131477220278644,1,"log(scholarRefs)",-9.15043640401255,1.87639760036752,NA,NA,NA,NA,57.8952167126951,1.33940081704451e-13
"867",FALSE,TRUE,FALSE,FALSE,FALSE,108.111031116915,28,-2.99444976980503,1,"log(Nm)",4.14122834114192,NA,-0.170143620872812,NA,NA,NA,39.3833314120369,1.40189464680189e-09
"868",FALSE,FALSE,TRUE,FALSE,FALSE,105.623902307338,28,-3.90834174352544,1,"log(mass)",6.09081422842784,NA,NA,-0.522753137561699,NA,NA,36.8962026024599,4.86170425231471e-09
"869",FALSE,FALSE,FALSE,TRUE,FALSE,104.876158430547,28,-0.175794896345951,1,"log(distrSize)",-4.03800856182109,NA,NA,NA,0.288799162390233,NA,36.1484587256688,7.06576283440748e-09
"870",FALSE,FALSE,FALSE,FALSE,TRUE,136.164812221062,28,NA,5,"rand",1.51601307122564,NA,NA,NA,NA,4.14609040011939,67.4371125161841,1.13478663530362e-15
"871",TRUE,TRUE,FALSE,FALSE,FALSE,128.805537435789,28,0.0379208558878727,1,"log(scholarRefs) + log(Nm)",-7.93354112106272,1.67180921221808,0.264442694651069,NA,NA,NA,60.0778377309107,4.49738873118081e-14
"872",TRUE,FALSE,TRUE,FALSE,FALSE,70.8682175741771,28,-7.73784844517918,1,"log(scholarRefs) + log(mass)",-7.12550686271398,1.71876392562251,NA,-0.500248053308427,NA,NA,2.14051786929885,0.171352160041183
"873",TRUE,FALSE,FALSE,TRUE,FALSE,128.107409038409,28,0.229633632727277,1,"log(scholarRefs) + log(distrSize)",-19.8614415645751,1.53293314601357,NA,NA,0.463916724204128,NA,59.3797093335312,6.37612881938836e-14
"874",TRUE,FALSE,FALSE,FALSE,TRUE,127.871879012557,28,0.119571349099463,1,"log(scholarRefs) + rand",-9.69618546716779,1.77043895089557,NA,NA,NA,2.3315429560189,59.1441793076788,7.17301564332133e-14
"875",FALSE,TRUE,TRUE,FALSE,FALSE,108.145542736284,28,-4.00646439720286,1,"log(Nm) + log(mass)",6.45274268387384,NA,0.0675475014553092,-0.631729658459482,NA,NA,39.417843031406,1.37791134037330e-09
"876",FALSE,TRUE,FALSE,TRUE,FALSE,101.011247659823,28,-0.175794896345958,1,"log(Nm) + log(distrSize)",-11.4828339663351,NA,0.82921919399992,NA,0.513606919754102,NA,32.2835479549452,4.87993195639519e-08
"877",FALSE,TRUE,FALSE,FALSE,TRUE,135.571142740461,28,NA,5,"log(Nm) + rand",0.621473803326916,NA,0.73981957670479,NA,NA,4.48518691912782,66.8434430355833,1.52696084945724e-15
"878",FALSE,FALSE,TRUE,TRUE,FALSE,76.6608192878104,28,-6.79785977468356,2,"log(mass) + log(distrSize)",-40.8450276965271,NA,NA,-0.906320740116875,1.65298045515651,NA,7.93311958293214,0.00946328900364209
"879",FALSE,FALSE,TRUE,FALSE,TRUE,87.0097764186187,28,-8.01749482255497,2,"log(mass) + rand",-7.97737790646685,NA,NA,1.45659558486203,NA,9.619728721764,18.2820767137405,5.35543331267894e-05
"880",FALSE,FALSE,FALSE,TRUE,TRUE,106.194889880424,28,-0.175794896345945,1,"log(distrSize) + rand",-4.29393956355698,NA,NA,NA,0.233336125937278,3.44115640629217,37.4671901755454,3.65426602506474e-09
"881",TRUE,TRUE,TRUE,FALSE,FALSE,69.9292328496654,28,-7.67188339930026,2,"log(scholarRefs) + log(Nm) + log(mass)",-10.2215019556527,1.90650205528646,-0.220103475411954,-0.0104151980290196,NA,NA,1.20153314478713,0.274023321167202
"882",TRUE,TRUE,FALSE,TRUE,FALSE,130.038507280016,28,0.122085415652444,1,"log(scholarRefs) + log(Nm) + log(distrSize)",-21.1728617868245,1.15475764663754,0.391971070150442,NA,0.594462054416469,NA,61.3108075751375,2.42786440260163e-14
"883",TRUE,TRUE,FALSE,FALSE,TRUE,103.144949062976,28,-0.175794896345934,1,"log(scholarRefs) + log(Nm) + rand",-3.25996144388875,0.622460929371186,0.722828971254927,NA,NA,3.8738732042998,34.4172493580975,1.67913801398957e-08
"884",TRUE,FALSE,TRUE,TRUE,FALSE,128.006406634075,28,NA,5,"log(scholarRefs) + log(mass) + log(distrSize)",-21.9242759264947,1.24265718381491,NA,0.544761769062328,0.542807942828192,NA,59.2787069291968,6.70640035478969e-14
"885",TRUE,FALSE,TRUE,FALSE,TRUE,123.435504543482,28,-0.612601756023248,2,"log(scholarRefs) + log(mass) + rand",-9.36226165213845,1.28970599705257,NA,0.536101675474296,NA,2.78229919660653,54.7078048386033,6.59247139060347e-13
"886",TRUE,FALSE,FALSE,TRUE,TRUE,130.046130624459,28,0.213206364918045,1,"log(scholarRefs) + log(distrSize) + rand",-18.3858923008395,1.52282867572254,NA,NA,0.376325806449275,1.91666297086164,61.3184309195805,2.41862779394615e-14
"887",FALSE,TRUE,TRUE,TRUE,FALSE,129.031354972017,28,NA,5,"log(Nm) + log(mass) + log(distrSize)",-34.031397864628,NA,0.632384154921858,0.541389300012822,1.25745087858061,NA,60.303655267139,4.01721219517931e-14
"888",FALSE,TRUE,TRUE,FALSE,TRUE,138.424842401713,28,NA,5,"log(Nm) + log(mass) + rand",0.224703418596937,NA,0.723056520161047,0.109296569431653,NA,4.50820696067956,69.6971426968349,3.66568290470075e-16
"889",FALSE,TRUE,FALSE,TRUE,TRUE,102.028367118174,28,-0.175794896345954,2,"log(Nm) + log(distrSize) + rand",-12.0295801269908,NA,0.858988403482489,NA,0.461112352708952,3.75771763344296,33.300667413296,2.93460114284963e-08
"890",FALSE,FALSE,TRUE,TRUE,TRUE,73.5236829539105,28,-6.79786342271153,1,"log(mass) + log(distrSize) + rand",-31.1978074338331,NA,NA,-0.101863253668422,1.14446831601169,3.22807811486786,4.79598324903232,0.0454216182396426
"891",TRUE,TRUE,TRUE,TRUE,FALSE,130.006532297809,28,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize)",-24.6938602066726,0.941931597288464,0.395599298788861,0.487884870060056,0.709023409935014,NA,61.2788325929312,2.46699180422086e-14
"892",TRUE,TRUE,TRUE,FALSE,TRUE,68.7276997048782,28,-7.4038921160365,3,"log(scholarRefs) + log(Nm) + log(mass) + rand",-7.53904173557712,1.06379710752922,0.0482517182591296,0.233462487095641,NA,3.81885297728712,0,0.499685943915738
"893",TRUE,TRUE,FALSE,TRUE,TRUE,131.994438057164,28,0.059413728355915,1,"log(scholarRefs) + log(Nm) + log(distrSize) + rand",-19.1677678591343,1.06546184709414,0.449405452441444,NA,0.499159985908869,2.27161584001373,63.2667383522862,9.13060291112195e-15
"894",TRUE,FALSE,TRUE,TRUE,TRUE,130.096794506461,28,NA,5,"log(scholarRefs) + log(mass) + log(distrSize) + rand",-20.3539141387714,1.25007112821466,NA,0.532829477229644,0.445358916678566,2.13389961369957,61.3690948015825,2.35812877138862e-14
"895",FALSE,TRUE,TRUE,TRUE,TRUE,130.881577340644,28,NA,5,"log(Nm) + log(mass) + log(distrSize) + rand",-32.3291808240246,NA,0.66249315824856,0.52196708977706,1.1519170480479,2.40024189876481,62.1538776357661,1.59277375117844e-14
"896",TRUE,TRUE,TRUE,TRUE,TRUE,132.190122243143,28,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize) + rand",-23.215805009501,0.924487031961057,0.429187380965371,0.470038101385964,0.61682264729901,2.32800309078694,63.4624225382651,8.27955841708085e-15
"897",FALSE,FALSE,FALSE,FALSE,FALSE,136.227834018181,29,NA,5,"1",3.75,NA,NA,NA,NA,NA,70.4343990618584,3.82848042570718e-16
"898",TRUE,FALSE,FALSE,FALSE,FALSE,126.622916417573,29,0.131477220278644,1,"log(scholarRefs)",-9.15043640401255,1.87639760036752,NA,NA,NA,NA,60.8294814612509,4.66345496901864e-14
"899",FALSE,TRUE,FALSE,FALSE,FALSE,108.111031116915,29,-2.99444976980503,1,"log(Nm)",4.14122834114192,NA,-0.170143620872812,NA,NA,NA,42.3175961605926,4.8810426822755e-10
"900",FALSE,FALSE,TRUE,FALSE,FALSE,105.623902307338,29,-3.90834174352544,1,"log(mass)",6.09081422842784,NA,NA,-0.522753137561699,NA,NA,39.8304673510157,1.69272248940271e-09
"901",FALSE,FALSE,FALSE,TRUE,FALSE,104.876158430547,29,-0.175794896345951,1,"log(distrSize)",-4.03800856182109,NA,NA,NA,0.288799162390233,NA,39.0827234742246,2.46011995667835e-09
"902",FALSE,FALSE,FALSE,FALSE,TRUE,102.695876590379,29,-4.46646544577725,1,"rand",6.39625759748183,NA,NA,NA,NA,-4.64814754927141,36.9024416340566,7.3181021974598e-09
"903",TRUE,TRUE,FALSE,FALSE,FALSE,128.805537435789,29,0.0379208558878727,1,"log(scholarRefs) + log(Nm)",-7.93354112106272,1.67180921221808,0.264442694651069,NA,NA,NA,63.0121024794665,1.56587703689124e-14
"904",TRUE,FALSE,TRUE,FALSE,FALSE,70.8682175741771,29,-7.73784844517918,1,"log(scholarRefs) + log(mass)",-7.12550686271398,1.71876392562251,NA,-0.500248053308427,NA,NA,5.07478261785461,0.0596604893790788
"905",TRUE,FALSE,FALSE,TRUE,FALSE,128.107409038409,29,0.229633632727277,1,"log(scholarRefs) + log(distrSize)",-19.8614415645751,1.53293314601357,NA,NA,0.463916724204128,NA,62.313974082087,2.220006830479e-14
"906",TRUE,FALSE,FALSE,FALSE,TRUE,76.9423147948236,29,-7.8422610047086,2,"log(scholarRefs) + rand",-6.5847266183724,1.61424853942082,NA,NA,NA,-3.17367199913808,11.1488798385011,0.00286228819042201
"907",FALSE,TRUE,TRUE,FALSE,FALSE,108.145542736284,29,-4.00646439720286,1,"log(Nm) + log(mass)",6.45274268387384,NA,0.0675475014553092,-0.631729658459482,NA,NA,42.3521077799618,4.79753887362117e-10
"908",FALSE,TRUE,FALSE,TRUE,FALSE,101.011247659823,29,-0.175794896345958,1,"log(Nm) + log(distrSize)",-11.4828339663351,NA,0.82921919399992,NA,0.513606919754102,NA,35.217812703501,1.69906891506456e-08
"909",FALSE,TRUE,FALSE,FALSE,TRUE,105.244045955385,29,-4.56979025863509,1,"log(Nm) + rand",6.62244854791406,NA,0.044712514193434,NA,NA,-5.1712739501057,39.4506109990629,2.04677697621825e-09
"910",FALSE,FALSE,TRUE,TRUE,FALSE,76.6608192878104,29,-6.79785977468356,2,"log(mass) + log(distrSize)",-40.8450276965271,NA,NA,-0.906320740116875,1.65298045515651,NA,10.8673843314879,0.00329487794584701
"911",FALSE,FALSE,TRUE,FALSE,TRUE,105.31422245375,29,-4.47741386186912,1,"log(mass) + rand",6.37972184319073,NA,NA,0.0392691815920307,NA,-4.91937111503821,39.5207874974276,1.9762045279784e-09
"912",FALSE,FALSE,FALSE,TRUE,TRUE,133.842178829339,29,-0.0354365961455328,1,"log(distrSize) + rand",-26.1314303317665,NA,NA,NA,1.07041295894838,-0.0801698176356229,68.0487438730169,1.26201603517716e-15
"913",TRUE,TRUE,TRUE,FALSE,FALSE,69.9292328496654,29,-7.67188339930026,2,"log(scholarRefs) + log(Nm) + log(mass)",-10.2215019556527,1.90650205528646,-0.220103475411954,-0.0104151980290196,NA,NA,4.1357978933429,0.0954079915782009
"914",TRUE,TRUE,FALSE,TRUE,FALSE,130.038507280016,29,0.122085415652444,1,"log(scholarRefs) + log(Nm) + log(distrSize)",-21.1728617868245,1.15475764663754,0.391971070150442,NA,0.594462054416469,NA,64.2450723236933,8.45320994905727e-15
"915",TRUE,TRUE,FALSE,FALSE,TRUE,128.21277025515,29,NA,5,"log(scholarRefs) + log(Nm) + rand",-10.4232319663976,1.83469131431621,0.299562896342194,NA,NA,2.84738939941338,62.4193352988279,2.10608266336384e-14
"916",TRUE,FALSE,TRUE,TRUE,FALSE,128.006406634075,29,NA,5,"log(scholarRefs) + log(mass) + log(distrSize)",-21.9242759264947,1.24265718381491,NA,0.544761769062328,0.542807942828192,NA,62.2129716777526,2.33499902798201e-14
"917",TRUE,FALSE,TRUE,FALSE,TRUE,70.2791686636852,29,-7.67843362678772,1,"log(scholarRefs) + log(mass) + rand",-8.63815101376093,1.94028748617237,NA,-1.12358382033853,NA,4.23198151336679,4.48573370736274,0.0800934787657834
"918",TRUE,FALSE,FALSE,TRUE,TRUE,130.417455235398,29,0.128548731285994,4,"log(scholarRefs) + log(distrSize) + rand",-18.7368566145457,1.70000124071454,NA,NA,0.351880541666266,1.9632443196509,64.6240202790752,6.99413728328997e-15
"919",FALSE,TRUE,TRUE,TRUE,FALSE,129.031354972017,29,NA,5,"log(Nm) + log(mass) + log(distrSize)",-34.031397864628,NA,0.632384154921858,0.541389300012822,1.25745087858061,NA,63.2379200156948,1.39869170862158e-14
"920",FALSE,TRUE,TRUE,FALSE,TRUE,108.139181828765,29,-4.58417359812223,1,"log(Nm) + log(mass) + rand",6.70924079183469,NA,0.0576125290912654,-0.0513086402775276,NA,-4.96874908374751,42.3457468724426,4.812821514152e-10
"921",FALSE,TRUE,FALSE,TRUE,TRUE,76.1867043885409,29,-6.93981280400072,1,"log(Nm) + log(distrSize) + rand",-43.1731623654742,NA,-0.197252304237624,NA,1.68106036365622,-3.47063698794561,10.3932694322184,0.00417630370684823
"922",FALSE,FALSE,TRUE,TRUE,TRUE,132.376887972922,29,NA,5,"log(mass) + log(distrSize) + rand",-34.0036616908155,NA,NA,0.689234043651668,1.2654395742802,-0.38838983891839,66.5834530165996,2.62572198047919e-15
"923",TRUE,TRUE,TRUE,TRUE,FALSE,130.006532297809,29,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize)",-24.6938602066726,0.941931597288464,0.395599298788861,0.487884870060056,0.709023409935014,NA,64.213097341487,8.58944166788554e-15
"924",TRUE,TRUE,TRUE,FALSE,TRUE,65.7934349563225,29,-7.54840879383267,2,"log(scholarRefs) + log(Nm) + log(mass) + rand",-13.2037584617721,2.2624364331431,-0.285238989431829,-0.68494208320207,NA,5.58723819917936,0,0.754504536499874
"925",TRUE,TRUE,FALSE,TRUE,TRUE,130.493180627727,29,NA,5,"log(scholarRefs) + log(Nm) + log(distrSize) + rand",-19.5201625910742,1.30841002058516,0.428342420825746,NA,0.458106367436624,2.31690648068526,64.699745671405,6.73427105075911e-15
"926",TRUE,FALSE,TRUE,TRUE,TRUE,130.350823582701,29,NA,5,"log(scholarRefs) + log(mass) + log(distrSize) + rand",-21.6670009386062,1.51645327517372,NA,0.503827193738237,0.435122847044241,2.18004236092517,64.5573886263783,7.23107776495948e-15
"927",FALSE,TRUE,TRUE,TRUE,TRUE,132.244208139777,29,NA,5,"log(Nm) + log(mass) + log(distrSize) + rand",-34.331287876323,NA,0.639031290419442,0.538700919155417,1.26378872008224,0.26508487099162,66.4507731834548,2.80581995402102e-15
"928",TRUE,TRUE,TRUE,TRUE,TRUE,132.793289543878,29,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize) + rand",-24.3362438492301,1.21223568083157,0.379116397323509,0.451715507372031,0.600714329669008,2.05247116097068,66.999854587555,2.13220171087278e-15
"929",FALSE,FALSE,FALSE,FALSE,FALSE,136.227834018181,30,NA,5,"1",3.75,NA,NA,NA,NA,NA,66.6019306350255,1.40431599893032e-15
"930",TRUE,FALSE,FALSE,FALSE,FALSE,126.622916417573,30,0.131477220278644,1,"log(scholarRefs)",-9.15043640401255,1.87639760036752,NA,NA,NA,NA,56.997013034418,1.71059106879834e-13
"931",FALSE,TRUE,FALSE,FALSE,FALSE,108.111031116915,30,-2.99444976980503,1,"log(Nm)",4.14122834114192,NA,-0.170143620872812,NA,NA,NA,38.4851277337597,1.79040391173349e-09
"932",FALSE,FALSE,TRUE,FALSE,FALSE,105.623902307338,30,-3.90834174352544,1,"log(mass)",6.09081422842784,NA,NA,-0.522753137561699,NA,NA,35.9979989241828,6.20903598632947e-09
"933",FALSE,FALSE,FALSE,TRUE,FALSE,104.876158430547,30,-0.175794896345951,1,"log(distrSize)",-4.03800856182109,NA,NA,NA,0.288799162390233,NA,35.2502550473916,9.02390878441807e-09
"934",FALSE,FALSE,FALSE,FALSE,TRUE,105.428374339278,30,-0.175794896345956,2,"rand",5.21136249565667,NA,NA,NA,NA,-2.43473315163325,35.8024709561224,6.84671949847009e-09
"935",TRUE,TRUE,FALSE,FALSE,FALSE,128.805537435789,30,0.0379208558878727,1,"log(scholarRefs) + log(Nm)",-7.93354112106272,1.67180921221808,0.264442694651069,NA,NA,NA,59.1796340526336,5.74375713272135e-14
"936",TRUE,FALSE,TRUE,FALSE,FALSE,70.8682175741771,30,-7.73784844517918,1,"log(scholarRefs) + log(mass)",-7.12550686271398,1.71876392562251,NA,-0.500248053308427,NA,NA,1.24231419102168,0.218839253236032
"937",TRUE,FALSE,FALSE,TRUE,FALSE,128.107409038409,30,0.229633632727277,1,"log(scholarRefs) + log(distrSize)",-19.8614415645751,1.53293314601357,NA,NA,0.463916724204128,NA,58.481505655254,8.14315541185084e-14
"938",TRUE,FALSE,FALSE,FALSE,TRUE,129.192840518913,30,0.11374923785846,1,"log(scholarRefs) + rand",-9.67046101233564,1.90554097849196,NA,NA,NA,0.606964155272865,59.5669371357578,4.73253976869301e-14
"939",FALSE,TRUE,TRUE,FALSE,FALSE,108.145542736284,30,-4.00646439720286,1,"log(Nm) + log(mass)",6.45274268387384,NA,0.0675475014553092,-0.631729658459482,NA,NA,38.5196393531288,1.75977407393218e-09
"940",FALSE,TRUE,FALSE,TRUE,FALSE,101.011247659823,30,-0.175794896345958,1,"log(Nm) + log(distrSize)",-11.4828339663351,NA,0.82921919399992,NA,0.513606919754102,NA,31.385344276668,6.23231516266563e-08
"941",FALSE,TRUE,FALSE,FALSE,TRUE,137.297085833364,30,NA,5,"log(Nm) + rand",4.97772394863481,NA,0.662161104299025,NA,NA,-3.40823124986669,67.6711824502087,8.22772489610362e-16
"942",FALSE,FALSE,TRUE,TRUE,FALSE,76.6608192878104,30,-6.79785977468356,2,"log(mass) + log(distrSize)",-40.8450276965271,NA,NA,-0.906320740116875,1.65298045515651,NA,7.03491590465497,0.0120858651458847
"943",FALSE,FALSE,TRUE,FALSE,TRUE,139.513465810101,30,NA,5,"log(mass) + rand",4.8383953176858,NA,NA,0.249621914829224,NA,-3.66090816181267,69.8875624269457,2.71643279670414e-16
"944",FALSE,FALSE,FALSE,TRUE,TRUE,133.811851474633,30,-0.0339725665674788,1,"log(distrSize) + rand",-25.3631540455075,NA,NA,NA,1.05085566805531,-0.475632617871261,64.1859480914778,4.69990183588562e-15
"945",TRUE,TRUE,TRUE,FALSE,FALSE,69.9292328496654,30,-7.67188339930026,2,"log(scholarRefs) + log(Nm) + log(mass)",-10.2215019556527,1.90650205528646,-0.220103475411954,-0.0104151980290196,NA,NA,0.303329466509965,0.349963834474425
"946",TRUE,TRUE,FALSE,TRUE,FALSE,130.038507280016,30,0.122085415652444,1,"log(scholarRefs) + log(Nm) + log(distrSize)",-21.1728617868245,1.15475764663754,0.391971070150442,NA,0.594462054416469,NA,60.4126038968604,3.10070227708825e-14
"947",TRUE,TRUE,FALSE,FALSE,TRUE,131.651977781097,30,0.02629279886363,1,"log(scholarRefs) + log(Nm) + rand",-8.48338505566069,1.70449659193314,0.263035910731434,NA,NA,0.605199171062696,62.026074397942,1.38388308336547e-14
"948",TRUE,FALSE,TRUE,TRUE,FALSE,128.006406634075,30,NA,5,"log(scholarRefs) + log(mass) + log(distrSize)",-21.9242759264947,1.24265718381491,NA,0.544761769062328,0.542807942828192,NA,58.3805032509197,8.56495561649941e-14
"949",TRUE,FALSE,TRUE,FALSE,TRUE,129.304127708768,30,NA,5,"log(scholarRefs) + log(mass) + rand",-10.5610053954203,1.81484709866901,NA,0.396956203591694,NA,0.841130122543199,59.6782243256128,4.47639668967121e-14
"950",TRUE,FALSE,FALSE,TRUE,TRUE,130.933690940919,30,0.209752287880883,1,"log(scholarRefs) + log(distrSize) + rand",-20.6251152025768,1.56049918231944,NA,NA,0.471701940533809,0.677248139976164,61.307787557764,1.98186197925975e-14
"951",FALSE,TRUE,TRUE,TRUE,FALSE,129.031354972017,30,NA,5,"log(Nm) + log(mass) + log(distrSize)",-34.031397864628,NA,0.632384154921858,0.541389300012822,1.25745087858061,NA,59.4054515888618,5.13050851925316e-14
"952",FALSE,TRUE,TRUE,FALSE,TRUE,76.7030153283388,30,-7.78789850860776,2,"log(Nm) + log(mass) + rand",9.33364381921715,NA,-0.115275901938034,-0.233990300958947,NA,-11.7085905339464,7.07711194518336,0.0118335483696917
"953",FALSE,TRUE,FALSE,TRUE,TRUE,132.52683319984,30,-0.0788810488734198,1,"log(Nm) + log(distrSize) + rand",-25.4967965199444,NA,0.723683230977597,NA,1.02159692809959,-0.117264187655392,62.9009298166847,8.93566667684708e-15
"954",FALSE,FALSE,TRUE,TRUE,TRUE,132.39410964316,30,NA,5,"log(mass) + log(distrSize) + rand",-33.872504476487,NA,NA,0.684326318934311,1.26019731113843,-0.276078366573964,62.7682062600043,9.54877179389524e-15
"955",TRUE,TRUE,TRUE,TRUE,FALSE,130.006532297809,30,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize)",-24.6938602066726,0.941931597288464,0.395599298788861,0.487884870060056,0.709023409935014,NA,60.380628914654,3.15067311696188e-14
"956",TRUE,TRUE,TRUE,FALSE,TRUE,69.6259033831554,30,-7.61280593188695,2,"log(scholarRefs) + log(Nm) + log(mass) + rand",-3.78327803195122,1.26150437553158,-0.214506474247285,-0.003919827331614,NA,-4.2595457649212,0,0.40727741082027
"957",TRUE,TRUE,FALSE,TRUE,TRUE,133.186324705503,30,0.109535999917474,1,"log(scholarRefs) + log(Nm) + log(distrSize) + rand",-21.965486542814,1.18875660177011,0.389555982676542,NA,0.601528113253928,0.672408093686599,63.5604213223473,6.42569635546152e-15
"958",TRUE,FALSE,TRUE,TRUE,TRUE,131.021266767186,30,NA,5,"log(scholarRefs) + log(mass) + log(distrSize) + rand",-23.5253458088314,1.31195923643941,NA,0.549631232138877,0.560954179174879,1.10032700092132,61.395363384031,1.89695294036273e-14
"959",FALSE,TRUE,TRUE,TRUE,TRUE,132.258337781492,30,NA,5,"log(Nm) + log(mass) + log(distrSize) + rand",-33.8690708245586,NA,0.631899414327288,0.540593709649253,1.25329275254349,-0.0778248944634473,62.6324343983364,1.0219508269491e-14
"960",TRUE,TRUE,TRUE,TRUE,TRUE,133.465052947278,30,NA,5,"log(scholarRefs) + log(Nm) + log(mass) + log(distrSize) + rand",-25.9299235128213,1.00680764861685,0.384902249238396,0.493409935529218,0.719387031101745,0.900945794551485,63.8391495641226,5.58978534268066e-15
"961",FALSE,FALSE,FALSE,FALSE,FALSE,136.227834018181,31,NA,5,"1",3.75,NA,NA,NA,NA,NA,66.2986011685155,1.99472257399945e-15
"962",TRUE,FALSE,FALSE,FALSE,FALSE,126.622916417573,31,0.131477220278644,1,"log(scholarRefs)",-9.15043640401255,1.87639760036752,NA,NA,NA,NA,56.693683567908,2.42976269045781e-13
"963",FALSE,TRUE,FALSE,FALSE,FALSE,108.111031116915,31,-2.99444976980503,1,"log(Nm)",4.14122834114192,NA,-0.170143620872812,NA,NA,NA,38.1817982672497,2.54313067858804e-09
"964",FALSE,FALSE,TRUE,FALSE,FALSE,105.623902307338,31,-3.90834174352544,1,"log(mass)",6.09081422842784,NA,NA,-0.522753137561699,NA,NA,35.6946694576728,8.81945677051342e-09
"965",FALSE,FALSE,FALSE,TRUE,FALSE,104.876158430547,31,-0.175794896345951,1,"log(distrSize)",-4.03800856182109,NA,NA,NA,0.288799162390233,NA,34.9469255808817,1.28177664939384e-08
"966",FALSE,FALSE,FALSE,FALSE,TRUE,107.736547819999,31,-2.97318202771785,2,"rand",2.42980180995897,NA,NA,NA,NA,2.04740828886443,37.8073149703332,3.06680873562161e-09
"967",TRUE,TRUE,FALSE,FALSE,FALSE,128.805537435789,31,0.0379208558878727,1,"log(scholarRefs) + log(Nm)",-7.93354112106272,1.67180921221808,0.264442694651069,NA,NA,NA,58.8763045861236,8.15856404180873e-14
"968",TRUE,FALSE,TRUE,FALSE,FALSE,70.8682175741771,31,-7.73784844517918,1,"log(scholarRefs) + log(mass)",-7.12550686271398,1.71876392562251,NA,-0.500248053308427,NA,NA,0.938984724511712,0.310844282084374
"969",TRUE,FALSE,FALSE,TRUE,FALSE,128.107409038409,31,0.229633632727277,1,"log(scholarRefs) + log(distrSize)",-19.8614415645751,1.53293314601357,NA,NA,0.463916724204128,NA,58.1781761887441,1.15667242529298e-13
"970",TRUE,FALSE,FALSE,FALSE,TRUE,127.885796906182,31,0.121853963320609,1,"log(scholarRefs) + rand",-6.96327563882751,1.73714774477095,NA,NA,NA,-2.23569571217857,57.9565640565171,1.29220924945762e-13
"971",FALSE,TRUE,TRUE,FALSE,FALSE,108.145542736284,31,-4.00646439720286,1,"log(Nm) + log(mass)",6.45274268387384,NA,0.0675475014553092,-0.631729658459482,NA,NA,38.2163098866189,2.49962335619996e-09
"972",FALSE,TRUE,FALSE,TRUE,FALSE,101.011247659823,31,-0.175794896345958,1,"log(Nm) + log(distrSize)",-11.4828339663351,NA,0.82921919399992,NA,0.513606919754102,NA,31.0820148101581,8.85252304518182e-08
"973",FALSE,TRUE,FALSE,FALSE,TRUE,107.844137051801,31,-4.27616800102924,1,"log(Nm) + rand",1.26466434995303,NA,-0.346310789514306,NA,NA,3.98527350600644,37.9149042021353,2.90618988452785e-09
"974",FALSE,FALSE,TRUE,TRUE,FALSE,76.6608192878104,31,-6.79785977468356,2,"log(mass) + log(distrSize)",-40.8450276965271,NA,NA,-0.906320740116875,1.65298045515651,NA,6.731586438145,0.0171670393637704
"975",FALSE,FALSE,TRUE,FALSE,TRUE,90.2188530282282,31,-8.07352160904341,4,"log(mass) + rand",3.77565571063195,NA,NA,-1.35559194378556,NA,6.47175587047793,20.2896201785628,1.95256627351289e-05
"976",FALSE,FALSE,FALSE,TRUE,TRUE,131.079467806279,31,0.00387399386748131,1,"log(distrSize) + rand",-23.8493110579649,NA,NA,NA,1.05353118340584,-3.47102982241983,61.1502349566136,2.61719463203294e-14
"977",TRUE,TRUE,TRUE,FALSE,FALSE,69.9292328496654,31,-7.67188339930026,2,"log(scholarRefs) + log(Nm) + log(mass)",-10.2215019556527,1.90650205528646,-0.220103475411954,-0.0104151980290196,NA,NA,0,0.497096637253494
"978",TRUE,TRUE,FALSE,TRUE,FALSE,130.038507280016,31,0.122085415652444,1,"log(scholarRefs) + log(Nm) + log(distrSize)",-21.1728617868245,1.15475764663754,0.391971070150442,NA,0.594462054416469,NA,60.1092744303504,4.40430845484252e-14
"979",TRUE,TRUE,FALSE,FALSE,TRUE,130.374552861183,31,0.0461101221577026,1,"log(scholarRefs) + log(Nm) + rand",-5.94574733312529,1.56158299215304,0.242434727541365,NA,NA,-2.22780207135741,60.4453200115173,3.72311418852361e-14
"980",TRUE,FALSE,TRUE,TRUE,FALSE,128.006406634075,31,NA,5,"log(scholarRefs) + log(mass) + log(distrSize)",-21.9242759264947,1.24265718381491,NA,0.544761769062328,0.542807942828192,NA,58.0771737844097,1.21658589139113e-13
