"transmission","dispersal","singleInf","doubleInf","nExtantDis","nColonies","maxDistance","meanK","nPathogens","nEvents","file"
2,0.01,144.472727272727,0,1,10,100,9,2,5e+05,"150405_0676.RData"
5,0.01,141.336363636364,0,1,10,40,2,2,5e+05,"150405_0677.RData"
10,0.01,3.94545454545455,35.4818181818182,2,10,100,9,2,5e+05,"150405_0678.RData"
2,0.01,142.218181818182,0,1,10,40,2,2,5e+05,"150405_0679.RData"
5,0.01,141.7,0,1,10,100,9,2,5e+05,"150405_0680.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0681.RData"
2,0.01,147.463636363636,0,1,10,100,9,2,5e+05,"150405_0682.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0683.RData"
10,0.01,4.66363636363636,34.4090909090909,2,10,100,9,2,5e+05,"150405_0684.RData"
2,0.01,137.481818181818,0,1,10,40,2,2,5e+05,"150405_0685.RData"
5,0.01,142.072727272727,0,1,10,100,9,2,5e+05,"150405_0686.RData"
10,0.01,141.336363636364,0,1,10,40,2,2,5e+05,"150405_0687.RData"
2,0.01,143.945454545455,0,1,10,100,9,2,5e+05,"150405_0688.RData"
5,0.01,7.16363636363636,33.0545454545455,2,10,40,2,2,5e+05,"150405_0689.RData"
10,0.01,4.22727272727273,35.7,2,10,100,9,2,5e+05,"150405_0690.RData"
2,0.01,138.109090909091,0,1,10,40,2,2,5e+05,"150405_0691.RData"
5,0.01,148.936363636364,0,1,10,100,9,2,5e+05,"150405_0692.RData"
10,0.01,3.91818181818182,35.1909090909091,2,10,40,2,2,5e+05,"150405_0693.RData"
2,0.01,142.554545454545,0,1,10,100,9,2,5e+05,"150405_0694.RData"
5,0.01,135.863636363636,0,1,10,40,2,2,5e+05,"150405_0695.RData"
10,0.01,3.91818181818182,36.5818181818182,2,10,100,9,2,5e+05,"150405_0696.RData"
2,0.01,143.990909090909,0,1,10,40,2,2,5e+05,"150405_0697.RData"
5,0.01,146.736363636364,0,1,10,100,9,2,5e+05,"150405_0698.RData"
10,0.01,3.8,37.2454545454545,2,10,40,2,2,5e+05,"150405_0699.RData"
2,0.01,137.7,0,1,10,100,9,2,5e+05,"150405_0700.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0701.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0702.RData"
2,0.01,146.509090909091,0,1,10,40,2,2,5e+05,"150405_0703.RData"
5,0.01,0,0,0,10,100,9,2,5e+05,"150405_0704.RData"
10,0.01,3.66363636363636,37.5818181818182,2,10,40,2,2,5e+05,"150405_0705.RData"
2,0.01,141.918181818182,0,1,10,100,9,2,5e+05,"150405_0706.RData"
5,0.01,7.82727272727273,35.2727272727273,2,10,40,2,2,5e+05,"150405_0707.RData"
10,0.01,136.518181818182,0,1,10,100,9,2,5e+05,"150405_0708.RData"
2,0.01,144.736363636364,0,1,10,40,2,2,5e+05,"150405_0709.RData"
5,0.01,139.481818181818,0,1,10,100,9,2,5e+05,"150405_0710.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0711.RData"
2,0.01,144.063636363636,0,1,10,100,9,2,5e+05,"150405_0712.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0713.RData"
10,0.01,4.28181818181818,33.9454545454545,2,10,100,9,2,5e+05,"150405_0714.RData"
2,0.01,139.509090909091,0,1,10,40,2,2,5e+05,"150405_0715.RData"
5,0.01,0,0,0,10,100,9,2,5e+05,"150405_0716.RData"
10,0.01,146.3,0,1,10,40,2,2,5e+05,"150405_0717.RData"
2,0.01,147.336363636364,0,1,10,100,9,2,5e+05,"150405_0718.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0719.RData"
10,0.01,145.390909090909,0,1,10,100,9,2,5e+05,"150405_0720.RData"
2,0.01,135.563636363636,0,1,10,40,2,2,5e+05,"150405_0721.RData"
5,0.01,145.136363636364,0,1,10,100,9,2,5e+05,"150405_0722.RData"
10,0.01,3.86363636363636,36.1727272727273,2,10,40,2,2,5e+05,"150405_0723.RData"
2,0.01,135.581818181818,0,1,10,100,9,2,5e+05,"150405_0724.RData"
5,0.01,140.490909090909,0,1,10,40,2,2,5e+05,"150405_0725.RData"
10,0.01,142.818181818182,0,1,10,100,9,2,5e+05,"150405_0726.RData"
2,0.01,142.163636363636,0,1,10,40,2,2,5e+05,"150405_0727.RData"
5,0.01,144.745454545455,0,1,10,100,9,2,5e+05,"150405_0728.RData"
10,0.01,3.89090909090909,36.5818181818182,2,10,40,2,2,5e+05,"150405_0729.RData"
2,0.01,146.009090909091,0,1,10,100,9,2,5e+05,"150405_0730.RData"
5,0.01,141.781818181818,0,1,10,40,2,2,5e+05,"150405_0731.RData"
10,0.01,150.981818181818,0,1,10,100,9,2,5e+05,"150405_0732.RData"
2,0.01,0,0,0,10,40,2,2,5e+05,"150405_0733.RData"
5,0.01,0,0,0,10,100,9,2,5e+05,"150405_0734.RData"
10,0.01,147.663636363636,0,1,10,40,2,2,5e+05,"150405_0735.RData"
2,0.01,141.745454545455,0,1,10,100,9,2,5e+05,"150405_0736.RData"
5,0.01,140.036363636364,0,1,10,40,2,2,5e+05,"150405_0737.RData"
10,0.01,141.872727272727,0,1,10,100,9,2,5e+05,"150405_0738.RData"
2,0.01,143.581818181818,0,1,10,40,2,2,5e+05,"150405_0739.RData"
5,0.01,7.6,35.8636363636364,2,10,100,9,2,5e+05,"150405_0740.RData"
10,0.01,143.372727272727,0,1,10,40,2,2,5e+05,"150405_0741.RData"
2,0.01,17.2454545454545,32.4818181818182,2,10,100,9,2,5e+05,"150405_0742.RData"
5,0.01,148.436363636364,0,1,10,40,2,2,5e+05,"150405_0743.RData"
10,0.01,143.463636363636,0,1,10,100,9,2,5e+05,"150405_0744.RData"
2,0.01,141.554545454545,0,1,10,40,2,2,5e+05,"150405_0745.RData"
5,0.01,7.78181818181818,36.0454545454545,2,10,100,9,2,5e+05,"150405_0746.RData"
10,0.01,3.94545454545455,36.2272727272727,2,10,40,2,2,5e+05,"150405_0747.RData"
2,0.01,142.609090909091,0,1,10,100,9,2,5e+05,"150405_0748.RData"
5,0.01,141.6,0,1,10,40,2,2,5e+05,"150405_0749.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0750.RData"
2,0.01,0,0,0,10,40,2,2,5e+05,"150405_0751.RData"
5,0.01,138.709090909091,0,1,10,100,9,2,5e+05,"150405_0752.RData"
10,0.01,3.82727272727273,34.2727272727273,2,10,40,2,2,5e+05,"150405_0753.RData"
2,0.01,0,0,0,10,100,9,2,5e+05,"150405_0754.RData"
5,0.01,147.409090909091,0,1,10,40,2,2,5e+05,"150405_0755.RData"
10,0.01,146.336363636364,0,1,10,100,9,2,5e+05,"150405_0756.RData"
2,0.01,142.518181818182,0,1,10,40,2,2,5e+05,"150405_0757.RData"
5,0.01,0,0,0,10,100,9,2,5e+05,"150405_0758.RData"
10,0.01,3.9,36.4909090909091,2,10,40,2,2,5e+05,"150405_0759.RData"
2,0.01,143.518181818182,0,1,10,100,9,2,5e+05,"150405_0760.RData"
5,0.01,6.94545454545455,38.1272727272727,2,10,40,2,2,5e+05,"150405_0761.RData"
10,0.01,3.82727272727273,37.0909090909091,2,10,100,9,2,5e+05,"150405_0762.RData"
2,0.01,139.263636363636,0,1,10,40,2,2,5e+05,"150405_0763.RData"
5,0.01,7.13636363636364,36.4454545454545,2,10,100,9,2,5e+05,"150405_0764.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0765.RData"
2,0.01,142.427272727273,0,1,10,100,9,2,5e+05,"150405_0766.RData"
5,0.01,145.054545454545,0,1,10,40,2,2,5e+05,"150405_0767.RData"
10,0.01,136.863636363636,0,1,10,100,9,2,5e+05,"150405_0768.RData"
2,0.01,0,0,0,10,40,2,2,5e+05,"150405_0769.RData"
5,0.01,7.50909090909091,37.1727272727273,2,10,100,9,2,5e+05,"150405_0770.RData"
10,0.01,140.827272727273,0,1,10,40,2,2,5e+05,"150405_0771.RData"
2,0.01,141.581818181818,0,1,10,100,9,2,5e+05,"150405_0772.RData"
5,0.01,144.772727272727,0,1,10,40,2,2,5e+05,"150405_0773.RData"
10,0.01,3.98181818181818,36.0090909090909,2,10,100,9,2,5e+05,"150405_0774.RData"
2,0.01,148.490909090909,0,1,10,40,2,2,5e+05,"150405_0775.RData"
5,0.01,145.754545454545,0,1,10,100,9,2,5e+05,"150405_0776.RData"
10,0.01,146.718181818182,0,1,10,40,2,2,5e+05,"150405_0777.RData"
2,0.01,139.390909090909,0,1,10,100,9,2,5e+05,"150405_0778.RData"
5,0.01,143.363636363636,0,1,10,40,2,2,5e+05,"150405_0779.RData"
10,0.01,3.86363636363636,38.0545454545455,2,10,100,9,2,5e+05,"150405_0780.RData"
2,0.01,16.9454545454545,30.8636363636364,2,10,40,2,2,5e+05,"150405_0781.RData"
5,0.01,0,0,0,10,100,9,2,5e+05,"150405_0782.RData"
10,0.01,3.94545454545455,35.4818181818182,2,10,40,2,2,5e+05,"150405_0783.RData"
2,0.01,145.690909090909,0,1,10,100,9,2,5e+05,"150405_0784.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0785.RData"
10,0.01,3.76363636363636,36.6909090909091,2,10,100,9,2,5e+05,"150405_0786.RData"
2,0.01,0,0,0,10,40,2,2,5e+05,"150405_0787.RData"
5,0.01,0,0,0,10,100,9,2,5e+05,"150405_0788.RData"
10,0.01,3.67272727272727,36.1272727272727,2,10,40,2,2,5e+05,"150405_0789.RData"
2,0.01,144.054545454545,0,1,10,100,9,2,5e+05,"150405_0790.RData"
5,0.01,7.53636363636364,35.4181818181818,2,10,40,2,2,5e+05,"150405_0791.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0792.RData"
2,0.01,139.127272727273,0,1,10,40,2,2,5e+05,"150405_0793.RData"
5,0.01,7.59090909090909,34.9909090909091,2,10,100,9,2,5e+05,"150405_0794.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0795.RData"
2,0.01,148.763636363636,0,1,10,100,9,2,5e+05,"150405_0796.RData"
5,0.01,7.22727272727273,34.0727272727273,2,10,40,2,2,5e+05,"150405_0797.RData"
10,0.01,3.62727272727273,35.3909090909091,2,10,100,9,2,5e+05,"150405_0798.RData"
2,0.01,140.163636363636,0,1,10,40,2,2,5e+05,"150405_0799.RData"
5,0.01,141,0,1,10,100,9,2,5e+05,"150405_0800.RData"
10,0.01,140.854545454545,0,1,10,40,2,2,5e+05,"150405_0801.RData"
2,0.01,140.781818181818,0,1,10,100,9,2,5e+05,"150405_0802.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0803.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0804.RData"
2,0.01,142.463636363636,0,1,10,40,2,2,5e+05,"150405_0805.RData"
5,0.01,0,0,0,10,100,9,2,5e+05,"150405_0806.RData"
10,0.01,146.218181818182,0,1,10,40,2,2,5e+05,"150405_0807.RData"
2,0.01,141.363636363636,0,1,10,100,9,2,5e+05,"150405_0808.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0809.RData"
10,0.01,141.718181818182,0,1,10,100,9,2,5e+05,"150405_0810.RData"
2,0.01,146.027272727273,0,1,10,40,2,2,5e+05,"150405_0811.RData"
5,0.01,144.745454545455,0,1,10,100,9,2,5e+05,"150405_0812.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0813.RData"
2,0.01,147.372727272727,0,1,10,100,9,2,5e+05,"150405_0814.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0815.RData"
10,0.01,4.1,34.9,2,10,100,9,2,5e+05,"150405_0816.RData"
2,0.01,0,0,0,10,40,2,2,5e+05,"150405_0817.RData"
5,0.01,143.736363636364,0,1,10,100,9,2,5e+05,"150405_0818.RData"
10,0.01,3.98181818181818,38.1090909090909,2,10,40,2,2,5e+05,"150405_0819.RData"
2,0.01,144.290909090909,0,1,10,100,9,2,5e+05,"150405_0820.RData"
5,0.01,145.890909090909,0,1,10,40,2,2,5e+05,"150405_0821.RData"
10,0.01,147.145454545455,0,1,10,100,9,2,5e+05,"150405_0822.RData"
2,0.01,145.5,0,1,10,40,2,2,5e+05,"150405_0823.RData"
5,0.01,142.790909090909,0,1,10,100,9,2,5e+05,"150405_0824.RData"
10,0.01,145.190909090909,0,1,10,40,2,2,5e+05,"150405_0825.RData"
2,0.01,148.754545454545,0,1,10,100,9,2,5e+05,"150405_0826.RData"
5,0.01,7.56363636363636,33.9272727272727,2,10,40,2,2,5e+05,"150405_0827.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0828.RData"
2,0.01,0,0,0,10,40,2,2,5e+05,"150405_0829.RData"
5,0.01,7.69090909090909,34.2727272727273,2,10,100,9,2,5e+05,"150405_0830.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0831.RData"
2,0.01,136.390909090909,0,1,10,100,9,2,5e+05,"150405_0832.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0833.RData"
10,0.01,144.572727272727,0,1,10,100,9,2,5e+05,"150405_0834.RData"
2,0.01,144.472727272727,0,1,10,40,2,2,5e+05,"150405_0835.RData"
5,0.01,0,0,0,10,100,9,2,5e+05,"150405_0836.RData"
10,0.01,144.954545454545,0,1,10,40,2,2,5e+05,"150405_0837.RData"
2,0.01,137.981818181818,0,1,10,100,9,2,5e+05,"150405_0838.RData"
5,0.01,139.545454545455,0,1,10,40,2,2,5e+05,"150405_0839.RData"
10,0.01,4.06363636363636,36.5181818181818,2,10,100,9,2,5e+05,"150405_0840.RData"
2,0.01,138.6,0,1,10,40,2,2,5e+05,"150405_0841.RData"
5,0.01,150.145454545455,0,1,10,100,9,2,5e+05,"150405_0842.RData"
10,0.01,139.727272727273,0,1,10,40,2,2,5e+05,"150405_0843.RData"
2,0.01,143.272727272727,0,1,10,100,9,2,5e+05,"150405_0844.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0845.RData"
10,0.01,4.18181818181818,36.7363636363636,2,10,100,9,2,5e+05,"150405_0846.RData"
2,0.01,146.327272727273,0,1,10,40,2,2,5e+05,"150405_0847.RData"
5,0.01,140.445454545455,0,1,10,100,9,2,5e+05,"150405_0848.RData"
10,0.01,146.427272727273,0,1,10,40,2,2,5e+05,"150405_0849.RData"
2,0.01,16.9272727272727,31.7636363636364,2,10,100,9,2,5e+05,"150405_0850.RData"
5,0.01,142.054545454545,0,1,10,40,2,2,5e+05,"150405_0851.RData"
10,0.01,148.554545454545,0,1,10,100,9,2,5e+05,"150405_0852.RData"
2,0.01,141.618181818182,0,1,10,40,2,2,5e+05,"150405_0853.RData"
5,0.01,7.12727272727273,38.5636363636364,2,10,100,9,2,5e+05,"150405_0854.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0855.RData"
2,0.01,148.736363636364,0,1,10,100,9,2,5e+05,"150405_0856.RData"
5,0.01,136.427272727273,0,1,10,40,2,2,5e+05,"150405_0857.RData"
10,0.01,145.318181818182,0,1,10,100,9,2,5e+05,"150405_0858.RData"
2,0.01,16.6909090909091,31.6090909090909,2,10,40,2,2,5e+05,"150405_0859.RData"
5,0.01,149.427272727273,0,1,10,100,9,2,5e+05,"150405_0860.RData"
10,0.01,144.054545454545,0,1,10,40,2,2,5e+05,"150405_0861.RData"
2,0.01,146.1,0,1,10,100,9,2,5e+05,"150405_0862.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0863.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0864.RData"
2,0.01,141.918181818182,0,1,10,40,2,2,5e+05,"150405_0865.RData"
5,0.01,141.509090909091,0,1,10,100,9,2,5e+05,"150405_0866.RData"
10,0.01,3.72727272727273,35.0272727272727,2,10,40,2,2,5e+05,"150405_0867.RData"
2,0.01,144.545454545455,0,1,10,100,9,2,5e+05,"150405_0868.RData"
5,0.01,141.609090909091,0,1,10,40,2,2,5e+05,"150405_0869.RData"
10,0.01,3.76363636363636,35.4727272727273,2,10,100,9,2,5e+05,"150405_0870.RData"
2,0.01,141.272727272727,0,1,10,40,2,2,5e+05,"150405_0871.RData"
5,0.01,0,0,0,10,100,9,2,5e+05,"150405_0872.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0873.RData"
2,0.01,146.554545454545,0,1,10,100,9,2,5e+05,"150405_0874.RData"
5,0.01,7.22727272727273,36.3272727272727,2,10,40,2,2,5e+05,"150405_0875.RData"
10,0.01,4.03636363636364,35.7272727272727,2,10,100,9,2,5e+05,"150405_0876.RData"
2,0.01,0,0,0,10,40,2,2,5e+05,"150405_0877.RData"
5,0.01,139.990909090909,0,1,10,100,9,2,5e+05,"150405_0878.RData"
10,0.01,145.381818181818,0,1,10,40,2,2,5e+05,"150405_0879.RData"
2,0.01,0,0,0,10,100,9,2,5e+05,"150405_0880.RData"
5,0.01,140.963636363636,0,1,10,40,2,2,5e+05,"150405_0881.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0882.RData"
2,0.01,139.054545454545,0,1,10,40,2,2,5e+05,"150405_0883.RData"
5,0.01,137.618181818182,0,1,10,100,9,2,5e+05,"150405_0884.RData"
10,0.01,4.29090909090909,36.1181818181818,2,10,40,2,2,5e+05,"150405_0885.RData"
2,0.01,138.736363636364,0,1,10,100,9,2,5e+05,"150405_0886.RData"
5,0.01,144.536363636364,0,1,10,40,2,2,5e+05,"150405_0887.RData"
10,0.01,4.06363636363636,36.9545454545455,2,10,100,9,2,5e+05,"150405_0888.RData"
2,0.01,142.527272727273,0,1,10,40,2,2,5e+05,"150405_0889.RData"
5,0.01,7.20909090909091,36.0909090909091,2,10,100,9,2,5e+05,"150405_0890.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0891.RData"
2,0.01,140.354545454545,0,1,10,100,9,2,5e+05,"150405_0892.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0893.RData"
10,0.01,146.781818181818,0,1,10,100,9,2,5e+05,"150405_0894.RData"
2,0.01,141.990909090909,0,1,10,40,2,2,5e+05,"150405_0895.RData"
5,0.01,0,0,0,10,100,9,2,5e+05,"150405_0896.RData"
10,0.01,140.081818181818,0,1,10,40,2,2,5e+05,"150405_0897.RData"
2,0.01,16.5454545454545,31.4363636363636,2,10,100,9,2,5e+05,"150405_0898.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0899.RData"
10,0.01,4.11818181818182,34.8,2,10,100,9,2,5e+05,"150405_0900.RData"
2,0.01,139.054545454545,0,1,10,40,2,2,5e+05,"150405_0901.RData"
5,0.01,7.37272727272727,34.7,2,10,100,9,2,5e+05,"150405_0902.RData"
10,0.01,147.881818181818,0,1,10,40,2,2,5e+05,"150405_0903.RData"
2,0.01,0,0,0,10,100,9,2,5e+05,"150405_0904.RData"
5,0.01,144.627272727273,0,1,10,40,2,2,5e+05,"150405_0905.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0906.RData"
2,0.01,0,0,0,10,40,2,2,5e+05,"150405_0907.RData"
5,0.01,146.909090909091,0,1,10,100,9,2,5e+05,"150405_0908.RData"
10,0.01,138.290909090909,0,1,10,40,2,2,5e+05,"150405_0909.RData"
2,0.01,0,0,0,10,100,9,2,5e+05,"150405_0910.RData"
5,0.01,143.654545454545,0,1,10,40,2,2,5e+05,"150405_0911.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0912.RData"
2,0.01,144.081818181818,0,1,10,40,2,2,5e+05,"150405_0913.RData"
5,0.01,146.145454545455,0,1,10,100,9,2,5e+05,"150405_0914.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0915.RData"
2,0.01,150.2,0,1,10,100,9,2,5e+05,"150405_0916.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0917.RData"
10,0.01,4.06363636363636,35.2090909090909,2,10,100,9,2,5e+05,"150405_0918.RData"
2,0.01,144.227272727273,0,1,10,40,2,2,5e+05,"150405_0919.RData"
5,0.01,140.5,0,1,10,100,9,2,5e+05,"150405_0920.RData"
10,0.01,145.509090909091,0,1,10,40,2,2,5e+05,"150405_0921.RData"
2,0.01,0,0,0,10,100,9,2,5e+05,"150405_0922.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0923.RData"
10,0.01,3.73636363636364,37.6181818181818,2,10,100,9,2,5e+05,"150405_0924.RData"
2,0.01,16.6909090909091,32.5363636363636,2,10,40,2,2,5e+05,"150405_0925.RData"
5,0.01,0,0,0,10,100,9,2,5e+05,"150405_0926.RData"
10,0.01,141.609090909091,0,1,10,40,2,2,5e+05,"150405_0927.RData"
2,0.01,141.281818181818,0,1,10,100,9,2,5e+05,"150405_0928.RData"
5,0.01,7.35454545454545,36.2181818181818,2,10,40,2,2,5e+05,"150405_0929.RData"
10,0.01,145.427272727273,0,1,10,100,9,2,5e+05,"150405_0930.RData"
2,0.01,145.9,0,1,10,40,2,2,5e+05,"150405_0931.RData"
5,0.01,7.74545454545455,34.7090909090909,2,10,100,9,2,5e+05,"150405_0932.RData"
10,0.01,146.109090909091,0,1,10,40,2,2,5e+05,"150405_0933.RData"
2,0.01,16.2636363636364,33.3,2,10,100,9,2,5e+05,"150405_0934.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0935.RData"
10,0.01,3.8,37.2181818181818,2,10,100,9,2,5e+05,"150405_0936.RData"
2,0.01,151.627272727273,0,1,10,40,2,2,5e+05,"150405_0937.RData"
5,0.01,7.49090909090909,37.4181818181818,2,10,100,9,2,5e+05,"150405_0938.RData"
10,0.01,3.75454545454545,35.2909090909091,2,10,40,2,2,5e+05,"150405_0939.RData"
2,0.01,143.736363636364,0,1,10,100,9,2,5e+05,"150405_0940.RData"
5,0.01,147.872727272727,0,1,10,40,2,2,5e+05,"150405_0941.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0942.RData"
2,0.01,141.918181818182,0,1,10,40,2,2,5e+05,"150405_0943.RData"
5,0.01,7.48181818181818,35.3181818181818,2,10,100,9,2,5e+05,"150405_0944.RData"
10,0.01,4.28181818181818,33.7454545454545,2,10,40,2,2,5e+05,"150405_0945.RData"
2,0.01,138.863636363636,0,1,10,100,9,2,5e+05,"150405_0946.RData"
5,0.01,147.618181818182,0,1,10,40,2,2,5e+05,"150405_0947.RData"
10,0.01,140.3,0,1,10,100,9,2,5e+05,"150405_0948.RData"
2,0.01,143.481818181818,0,1,10,40,2,2,5e+05,"150405_0949.RData"
5,0.01,7.60909090909091,36.1,2,10,100,9,2,5e+05,"150405_0950.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0951.RData"
2,0.01,16.7545454545455,32.0818181818182,2,10,100,9,2,5e+05,"150405_0952.RData"
5,0.01,148.009090909091,0,1,10,40,2,2,5e+05,"150405_0953.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0954.RData"
2,0.01,145.763636363636,0,1,10,40,2,2,5e+05,"150405_0955.RData"
5,0.01,7.45454545454546,34.4363636363636,2,10,100,9,2,5e+05,"150405_0956.RData"
10,0.01,136.809090909091,0,1,10,40,2,2,5e+05,"150405_0957.RData"
2,0.01,139.381818181818,0,1,10,100,9,2,5e+05,"150405_0958.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0959.RData"
10,0.01,143.327272727273,0,1,10,100,9,2,5e+05,"150405_0960.RData"
2,0.01,138.381818181818,0,1,10,40,2,2,5e+05,"150405_0961.RData"
5,0.01,140.072727272727,0,1,10,100,9,2,5e+05,"150405_0962.RData"
10,0.01,3.88181818181818,36.0454545454545,2,10,40,2,2,5e+05,"150405_0963.RData"
2,0.01,139,0,1,10,100,9,2,5e+05,"150405_0964.RData"
5,0.01,141.845454545455,0,1,10,40,2,2,5e+05,"150405_0965.RData"
10,0.01,0,0,0,10,100,9,2,5e+05,"150405_0966.RData"
2,0.01,0,0,0,10,40,2,2,5e+05,"150405_0967.RData"
5,0.01,7.47272727272727,37.8909090909091,2,10,100,9,2,5e+05,"150405_0968.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0969.RData"
2,0.01,139.927272727273,0,1,10,100,9,2,5e+05,"150405_0970.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"150405_0971.RData"
10,0.01,141.345454545455,0,1,10,100,9,2,5e+05,"150405_0972.RData"
2,0.01,16.8363636363636,32.2636363636364,2,10,40,2,2,5e+05,"150405_0973.RData"
5,0.01,0,0,0,10,100,9,2,5e+05,"150405_0974.RData"
10,0.01,0,0,0,10,40,2,2,5e+05,"150405_0975.RData"
2,0.01,141.227272727273,0,1,10,100,9,2,5e+05,"150405_0976.RData"
5,0.01,142.963636363636,0,1,10,40,2,2,5e+05,"150405_0977.RData"
10,0.01,3.78181818181818,36.5636363636364,2,10,100,9,2,5e+05,"150405_0978.RData"
2,0.01,0,0,0,10,40,2,2,5e+05,"150405_0979.RData"
5,0.01,0,0,0,10,100,9,2,5e+05,"150405_0980.RData"
10,0.01,3.52727272727273,36.7,2,10,40,2,2,5e+05,"150405_0981.RData"
2,0.01,140.954545454545,0,1,10,100,9,2,5e+05,"150405_0982.RData"
5,0.01,7.41818181818182,35.7818181818182,2,10,40,2,2,5e+05,"150405_0983.RData"
10,0.01,150.372727272727,0,1,10,100,9,2,5e+05,"150405_0984.RData"
2,0.01,16.5727272727273,32.4727272727273,2,10,40,2,2,5e+05,"150405_0985.RData"
5,0.01,7.27272727272727,37.3272727272727,2,10,100,9,2,5e+05,"150405_0986.RData"
10,0.01,3.44545454545455,37.2181818181818,2,10,40,2,2,5e+05,"150405_0987.RData"
2,0.01,142.336363636364,0,1,10,100,9,2,5e+05,"150405_0988.RData"
5,0.01,141.5,0,1,10,40,2,2,5e+05,"150405_0989.RData"
10,0.01,4.10909090909091,36.2545454545455,2,10,100,9,2,5e+05,"150405_0990.RData"
2,0.01,141.372727272727,0,1,10,40,2,2,5e+05,"150405_0991.RData"
5,0.01,137.445454545455,0,1,10,100,9,2,5e+05,"150405_0992.RData"
10,0.01,3.98181818181818,36.2818181818182,2,10,40,2,2,5e+05,"150405_0993.RData"
2,0.01,139.854545454545,0,1,10,100,9,2,5e+05,"150405_0994.RData"
5,0.01,139.654545454545,0,1,10,40,2,2,5e+05,"150405_0995.RData"
10,0.01,4.19090909090909,35.6727272727273,2,10,100,9,2,5e+05,"150405_0996.RData"
2,0.01,16.2090909090909,33.1818181818182,2,10,40,2,2,5e+05,"150405_0997.RData"
5,0.01,0,0,0,10,100,9,2,5e+05,"150405_0998.RData"
10,0.01,140.363636363636,0,1,10,40,2,2,5e+05,"150405_0999.RData"
2,0.01,145.3,0,1,10,100,9,2,5e+05,"../150325/150325_100.RData"
5,0.01,146.036363636364,0,1,10,40,2,2,5e+05,"../150325/150325_101.RData"
10,0.01,4,36.2181818181818,2,10,100,9,2,5e+05,"../150325/150325_102.RData"
2,0.01,139.245454545455,0,1,10,40,2,2,5e+05,"../150325/150325_103.RData"
5,0.01,139.454545454545,0,1,10,100,9,2,5e+05,"../150325/150325_104.RData"
10,0.01,144.463636363636,0,1,10,40,2,2,5e+05,"../150325/150325_105.RData"
2,0.01,148.281818181818,0,1,10,100,9,2,5e+05,"../150325/150325_106.RData"
5,0.01,0,0,0,10,40,2,2,5e+05,"../150325/150325_107.RData"
10,0.01,3.7,38.3818181818182,2,10,100,9,2,5e+05,"../150325/150325_108.RData"
2,0.01,142.854545454545,0,1,10,40,2,2,5e+05,"../150325/150325_109.RData"
2,0.01,145.309090909091,0,1,10,100,9,2,5e+05,"../150325/150325_10.RData"
5,0.01,7.68181818181818,36.1,2,10,100,9,2,5e+05,"../150325/150325_110.RData"
