"model","percentageerror","maxAngle"
"SE3",-3.5646048438,"pi"
"SE3",-1.1205506581,"pi"
"SE3",-1.7664792643,"pi"
"SE3",-0.6666548807,"pi"
"SE3",0.8346926905,"pi"
"SE3",-1.5046163158,"pi"
"SE3",1.6551965957,"pi"
"SE3",2.126549903,"pi"
"SE3",1.4980788266,"pi"
"SE3",1.3933336472,"pi"
"SE3",0.7997776307,"pi"
"SE3",-0.9110602993,"pi"
"SE3",0.6601173915,"pi"
"SE3",0.8870652802,"pi"
"SE3",2.2487526122,"pi"
"SE3",1.3409610576,"pi"
"SE3",1.6901116555,"pi"
"SE3",-0.78885759,"pi"
"SE3",0.5379146822,"pi"
"SE3",0.1363914946,"pi"
"SE3",-2.2727476313,"pi"
"SE3",0.1363914946,"pi"
"SE3",0.3109667936,"pi"
"SE3",-0.5269946415,"pi"
"SE3",1.3060459978,"pi"
"SE3",2.3185827318,"pi"
"SE3",-1.3300410168,"pi"
"SE3",0.6252023317,"pi"
"SE3",-1.7839367942,"pi"
"SE3",0.9045228101,"pi"
"SE3",0.8346926905,"pi"
"SE3",0.4331695029,"pi"
"SE3",1.4457062369,"pi"
"SE3",0.3458818534,"pi"
"SE3",-0.3698768724,"pi"
"SE3",1.0790981091,"pi"
"SE3",2.8597661587,"pi"
"SE3",0.4680845627,"pi"
"SE3",0.3458818534,"pi"
"SE3",1.9868896638,"pi"
"SE3",-0.3698768724,"pi"
"SE3",0.2236791441,"pi"
"SE3",-1.1729232478,"pi"
"SE3",-0.4222494621,"pi"
"SE3",-0.4222494621,"pi"
"SE3",0.8870652802,"pi"
"SE3",1.6726541256,"pi"
"SE3",-0.3524193425,"pi"
"SE3",1.6726541256,"pi"
"SE3",2.0043471937,"pi"
"SE3",0.7997776307,"pi"
"SE3",0.1713065544,"pi"
"SE3",-0.282589223,"pi"
"SE3",-1.9061395035,"pi"
"SE3",0.0491038451,"pi"
"SE3",-0.2127591034,"pi"
"SE3",0.6775749214,"pi"
"SE3",-1.4522437261,"pi"
"SE3",0.2585942039,"pi"
"SE3",-0.7539425302,"pi"
"SE3",1.8472294246,"pi"
"SE3",-4.5247689882,"pi"
"SE3",0.1363914946,"pi"
"SE3",-1.0158054787,"pi"
"SE3",-0.5095371116,"pi"
"SE3",-1.5220738457,"pi"
"SE3",-1.5220738457,"pi"
"SE3",1.0267255194,"pi"
"SE3",2.981968868,"pi"
"SE3",1.602824006,"pi"
"SE3",-1.818851854,"pi"
"SE3",1.3584185874,"pi"
"SE3",0.8870652802,"pi"
"SE3",1.5504514163,"pi"
"SE3",-0.6666548807,"pi"
"SE3",1.3409610576,"pi"
"SE3",-1.818851854,"pi"
"SE3",1.8821444844,"pi"
"SE3",-1.2078383075,"pi"
"SE3",-2.7266434087,"pi"
"SE3",1.0441830493,"pi"
"SE3",2.7201059195,"pi"
"SE3",-1.0681780684,"pi"
"SE3",1.4806212967,"pi"
