"model","percentageerror","count"
"SW1",-1.8559712787,100
"SW1",-1.0543573765,100
"SW1",-0.8140914335,100
"SW1",5.5460760991,100
"SW1",36.5536399879,100
"SW1",5.1898913595,100
"SW1",-2.7033164651,100
"SW1",9.4298241953,100
"SW1",-0.9003084692,100
"SW1",-6.6608748564,100
"SW1",3.4894510532,100
"SW1",17.6237215677,100
"SW1",17.8523306042,100
"SW1",-8.1375054414,100
"SW1",9.1900606078,100
"SW1",-9.8480607963,100
"SW1",12.4027257622,100
"SW1",-9.7150529451,100
"SW1",-8.7996359694,100
"SW1",17.9020006166,100
"SW1",-4.0231288814,100
"SW1",3.5068269327,100
"SW1",2.0760734377,100
"SW1",-8.4074394752,100
"SW1",-13.476407533,100
"SW1",8.1334821399,100
"SW1",8.5853051364,100
"SW1",25.2902337133,100
"SW1",-9.424943535,100
"SW1",-2.5666270236,100
"SW1",10.1583907283,100
"SW1",4.6663512455,100
"SW1",3.9690985918,100
"SW1",-10.9968032562,100
"SW1",14.9277794859,100
"SW1",-2.0782621745,100
"SW1",-12.302546429,100
"SW1",0.8041523306,100
"SW1",1.1899231516,100
"SW1",-5.918042731,100
"SW1",-3.9583355843,100
"SW1",19.0130906995,100
"SW1",1.7680805775,100
"SW1",-9.9209994558,100
"SW1",6.6535066305,100
"SW1",1.4968967804,100
"SW1",-13.7798316043,100
"SW1",-0.5313610493,100
"SW1",-14.8679522755,100
"SW1",5.797651016,100
"SW1",-2.0929497872,100
"SW1",16.6097417275,100
"SW1",15.0485240556,100
"SW1",16.9086875133,100
"SW1",-4.874139383,100
"SW1",-3.481897555,100
"SW1",-1.4865392662,100
"SW1",-8.0969287904,100
"SW1",-15.5566065285,100
"SW1",-10.1279495967,100
"SW1",-7.873879751,100
"SW1",10.5876405708,100
"SW1",22.6502948486,100
"SW1",1.1063296587,100
"SW1",4.697623232,100
"SW1",-17.2797226956,100
"SW1",-4.3625513436,100
"NE1",-15.7651697812,10
"NE1",14.2866410215,10
"NE1",-33.1742180142,10
"NE1",-23.0312348566,10
"NE1",-18.8689286567,10
"NE1",-9.4307030341,10
"NE1",13.9092385744,10
"NE1",-31.6507096116,10
"NE1",-12.0986599901,10
"NE1",45.0465941805,10
"NE1",45.8112245539,10
"NE1",16.261703118,10
"NE1",38.562160852,10
"NE1",-27.6470294929,10
"NE1",2.5584585964,10
"NE1",7.0173083611,10
"NE1",44.1921326875,10
"NE1",5.620547549,10
"NE1",-18.4479080858,10
"NE1",-3.5041049279,10
"NE1",42.6712303617,10
"NE1",19.9043409643,10
"NE1",5.0474137575,10
"NE1",-23.0047016801,10
"NE1",-30.2303578633,10
"NE1",-12.9177536077,10
"NE1",-24.4712229979,10
"NE1",-8.0028580744,10
"NE1",-10.8527251339,10
"NE1",-14.9666403791,10
"NE1",15.6155038597,10
"NE1",-8.1872163476,10
"NE1",-24.1634839589,10
"NE1",-27.9600336631,10
"NE1",11.9824575432,10
"NE1",-42.7893491637,10
"NE1",57.8067694431,10
"NE1",14.7711397405,10
"NE1",-23.7303655069,10
"NE1",-13.1015563075,10
"NE1",-2.7282210509,10
"NE1",-22.4792516519,10
"NE1",-11.9778473935,10
"NE1",7.5344837598,10
"NE1",80.0309609886,10
"NE1",48.2427624842,10
"NE1",-9.2079648659,10
"NE1",-35.0794609237,10
"NE1",2.1036850886,10
"NE1",-3.0980135444,10
"NE1",-27.1879703404,10
"NE1",31.3496151028,10
"NE1",-3.4060346925,10
"NE1",19.7059289093,10
"NE1",-17.6404802399,10
"NE1",-16.8652822291,10
"NE1",3.9105409521,10
"NE1",1.4491928672,10
"NE1",-21.2617716817,10
"NE1",15.1579954532,10
"NE1",21.8928083997,10
"NE1",33.6465656709,10
"NE1",-26.8433544576,10
"NE1",-5.2102890113,10
"NE1",84.1444626793,10
"NE1",-20.1841053371,10
"NE1",4.0624374833,10
"NE1",-10.5532811857,10
"NE1",5.0116064888,10
"NE1",-19.2520668533,10
"NE1",-2.2364575475,10
"NE1",-37.9321841646,10
"NE1",-0.7292193601,10
"NE1",29.6775859503,10
"NE1",-0.650288903,10
"NE1",-20.9741275491,10
"NE1",-11.1921228106,10
"NE1",40.3889569951,10
"NE1",-4.2538586941,10
"NE1",116.6387188315,10
"NE1",-23.1999549102,10
"NE1",-44.516448403,10
"NE1",-29.3765962447,10
"NE1",1.9097653636,10
"NE1",50.443250741,10
"NE1",-1.0880618527,10
"NE1",-12.1055782573,10
"NE1",18.0857475498,10
"NE1",61.0003864636,10
"NE1",100.566683734,10
"NE1",22.0943708481,10
"NE1",3.7789742442,10
"NE1",16.530113089,10
"NE1",-28.0134363737,10
"NE1",-26.0188682216,10
"NE1",15.2389498462,10
"NE1",79.5981176978,10
"NE1",-15.010726358,10
"NE1",-32.5623499177,10
"NE1",-20.7121784427,10
"NE1",-36.9632504145,20
"NE1",-35.583709709,20
"NE1",-21.2340043002,20
"NE1",-29.7285009006,20
"NE1",40.8993012696,20
"NE1",-29.7412112721,20
"NE1",-6.7665457489,20
"NE1",0.5641909877,20
"NE1",-5.1796049156,20
"NE1",49.7165387381,20
"NE1",11.2254425234,20
"NE1",-6.7507325002,20
"NE1",16.8291671086,20
"NE1",-16.8260035773,20
"NE1",6.3504088428,20
"NE1",-18.8414751287,20
"NE1",54.2904440564,20
"NE1",-26.1338621057,20
"NE1",50.3742484968,20
"NE1",-41.8651766822,20
"NE1",28.9853343572,20
"NE1",-2.145975408,20
"NE1",9.1024514911,20
"NE1",21.5668917997,20
"NE1",-6.1295573368,20
"NE1",-5.0410279672,20
"NE1",-17.8596947093,20
"NE1",52.903455365,20
"NE1",-5.1229632612,20
"NE1",5.1831471128,20
"NE1",5.2695929026,20
"NE1",23.8757293482,20
"NE1",-14.557994269,20
"NE1",-15.9235144961,20
"NE1",8.6691655902,20
"NE1",10.8088264983,20
"NE1",-25.9928226273,20
"NE1",-10.856505529,20
"NE1",-9.1197643557,20
"NE1",40.0182182889,20
"NE1",9.2956512116,20
"NE1",23.9848933009,20
"NE1",-8.1078911451,20
"NE1",-24.3022762915,20
"NE1",-5.2366815579,20
"NE1",-18.2864210104,20
"NE1",12.3899328578,20
"NE1",-2.213183762,20
"NE1",-8.3172394287,20
"NE1",-5.2193395404,20
"NE1",-10.608098684,20
"NE1",-2.1976617477,20
"NE1",18.6842080511,20
"NE1",46.1756407854,20
"NE1",-0.6080123126,20
"NE1",0.1128691758,20
"NE1",0.9847737949,20
"NE1",-8.8418091167,20
"NE1",18.7275818821,20
"NE1",33.8974412255,20
"NE1",-5.098523534,20
"NE1",-15.5036618542,20
"NE1",-0.8369250678,20
"NE1",-6.516312214,20
"NE1",-5.102807695,20
"NE1",18.2404685807,20
"NE1",28.9401913052,20
"NE1",-36.6426145152,20
"NE1",-6.7709238541,20
"NE1",-33.4317683375,20
"NE1",7.9382078132,20
"NE1",-4.8303738712,20
"NE1",6.454321115,20
"NE1",10.2828947513,20
"NE1",-19.1583593347,20
"NE1",8.6774274197,20
"NE1",3.411396057,20
"NE1",13.8257901776,20
"NE1",-19.1828575218,20
"NE1",-15.7691406311,20
"NE1",-23.4278697046,20
"NE1",-30.8137492793,20
"NE1",25.3034375452,20
"NE1",-5.4335325566,20
"NE1",9.4915491599,20
"NE1",15.1528004337,20
"NE1",-9.2093488486,20
"NE1",-16.7828123041,20
"NE1",3.3279739687,20
"NE1",-19.5771628968,20
"NE1",-1.0888831598,20
"NE1",9.7154280114,20
"NE1",-8.9514320339,20
"NE1",7.2900879396,20
"NE1",-5.0586875246,20
"NE1",0.8118531983,20
"NE1",-11.1676188486,20
"NE1",13.8736673454,20
"NE1",5.6864559451,20
"NE1",-27.5927881474,20
"NE1",-25.8457044954,30
"NE1",-1.4589945761,30
"NE1",-10.6960390114,30
"NE1",18.2994420337,30
"NE1",26.0723131215,30
"NE1",-6.509545926,30
"NE1",-32.1055485551,30
"NE1",21.5735088553,30
"NE1",-7.6863132662,30
"NE1",-9.9001846028,30
"NE1",17.8233382382,30
"NE1",9.391670741,30
"NE1",-6.8021262109,30
"NE1",21.3299804474,30
"NE1",-35.6111394666,30
"NE1",12.0901721603,30
"NE1",-14.980666567,30
"NE1",42.1167134292,30
"NE1",-12.6945119823,30
"NE1",-3.2801995736,30
"NE1",6.676765636,30
"NE1",19.1511508949,30
"NE1",-36.2150390692,30
"NE1",-10.420097207,30
"NE1",12.8174774152,30
"NE1",-25.5648002406,30
"NE1",3.3001965076,30
"NE1",26.8074712554,30
"NE1",4.1534244824,30
"NE1",5.1158034644,30
"NE1",-3.019823801,30
"NE1",-6.8924546199,30
"NE1",-29.7270269368,30
"NE1",0.804933526,30
"NE1",-2.0818048493,30
"NE1",-2.3084380092,30
"NE1",-1.3349334314,30
"NE1",-13.4070152745,30
"NE1",4.1578768153,30
"NE1",-28.1772125263,30
"NE1",-7.7973038593,30
"NE1",43.6130555745,30
"NE1",-1.2545989785,30
"NE1",2.644474836,30
"NE1",16.690179835,30
"NE1",-4.2288835521,30
"NE1",6.0805961227,30
"NE1",14.9451368324,30
"NE1",-9.9988168652,30
"NE1",13.216833848,30
"NE1",15.7513165008,30
"NE1",-9.9838544017,30
"NE1",-29.4313577001,30
"NE1",1.4094648662,30
"NE1",-17.0443703608,30
"NE1",-13.3036584584,30
"NE1",36.0304588403,30
"NE1",-24.864304847,30
"NE1",3.4403311969,30
"NE1",-5.2429633315,30
"NE1",-9.1330130568,30
"NE1",-20.6000206312,30
"NE1",-8.5886562595,30
"NE1",22.9843131608,30
"NE1",0.9125327732,30
"NE1",-13.1712318112,30
"NE1",24.1533135805,30
"NE1",7.0241456676,30
"NE1",11.8462380657,30
"NE1",-24.1075450517,30
"NE1",-1.9550042315,30
"NE1",13.6346834211,30
"NE1",12.391935857,30
"NE1",-4.0971210557,30
"NE1",51.969298707,30
"NE1",42.8327973235,30
"NE1",-4.9832942695,30
"NE1",-21.3489957105,30
"NE1",25.9544126722,30
"NE1",-12.4099094898,30
"NE1",3.5852501232,30
"NE1",-24.9971880869,30
"NE1",-9.5901794191,30
"NE1",-1.1664807456,30
"NE1",-21.6297976995,30
"NE1",0.0390692499,30
"NE1",-17.7143131916,30
"NE1",28.8484513541,30
"NE1",-9.7151974623,30
"NE1",11.853472954,30
"NE1",34.676726399,30
"NE1",35.1487008683,30
"NE1",-26.3208780952,30
"NE1",-24.9043033958,30
"NE1",13.6426333897,30
"NE1",-2.5147040193,30
"NE1",2.1973172974,30
"NE1",27.3379418368,30
"NE1",-6.9882570738,30
"NE1",9.0187994515,30
"NE1",51.3515255565,40
"NE1",2.6699833826,40
"NE1",-23.6753885644,40
"NE1",24.7514130455,40
"NE1",18.532452311,40
"NE1",28.6869071821,40
"NE1",9.7809828814,40
"NE1",3.5069435084,40
"NE1",-7.5535366099,40
"NE1",-21.7064898322,40
"NE1",4.5287521382,40
"NE1",14.8622563456,40
"NE1",12.3256391848,40
"NE1",21.5261714126,40
"NE1",-37.0889810121,40
"NE1",-11.9845679161,40
"NE1",-25.9362252133,40
"NE1",-18.0459009385,40
"NE1",-2.7993913288,40
"NE1",25.4496939117,40
"NE1",-12.5027335794,40
"NE1",-21.5617939916,40
"NE1",10.8684712772,40
"NE1",58.8855064435,40
"NE1",-16.8791079951,40
"NE1",15.1255342699,40
"NE1",1.5583169267,40
"NE1",16.5713560933,40
"NE1",-8.1677518653,40
"NE1",5.8279208044,40
"NE1",-24.1692771334,40
"NE1",-21.6205444341,40
"NE1",-5.4335325566,40
"NE1",4.7717731283,40
"NE1",-13.3082503235,40
"NE1",5.2463408256,40
"NE1",9.1122784851,40
"NE1",-11.7275923609,40
"NE1",-20.3201576349,40
"NE1",-17.0808457959,40
"NE1",-0.1422581789,40
"NE1",-13.790719886,40
"NE1",21.3876785203,40
"NE1",-10.0280095696,40
"NE1",16.5426539557,40
"NE1",10.6724180006,40
"NE1",-20.6666782527,40
"NE1",-5.2256236133,40
"NE1",-4.0930029977,40
"NE1",-7.7113451913,40
"NE1",18.1996000543,40
"NE1",-19.9703277638,40
"NE1",2.1451268258,40
"NE1",-13.3405198629,40
"NE1",-5.2935640348,40
"NE1",-0.5405163273,40
"NE1",-5.911078104,40
"NE1",1.6618915541,40
"NE1",-11.8911474423,40
"NE1",13.9735409171,40
"NE1",23.1419614513,40
"NE1",-3.9950950719,40
"NE1",-15.8195378757,40
"NE1",11.193257333,40
"NE1",2.1047061357,40
"NE1",14.5603196129,40
"NE1",3.7149712491,40
"NE1",-9.5149793552,40
"NE1",4.4491657112,40
"NE1",-13.9268283271,40
"NE1",20.4816048609,40
"NE1",-6.0067259748,40
"NE1",-13.6478166722,40
"NE1",10.3641244798,40
"NE1",2.7136574802,40
"NE1",28.1614764882,40
"NE1",0.9652300023,40
"NE1",-19.7372891318,40
"NE1",-28.3192595678,40
"NE1",4.4178837288,40
"NE1",14.3140597252,40
"NE1",-1.4224344318,40
"NE1",-0.8813440348,40
"NE1",-18.9178935046,40
"NE1",-10.1656357157,40
"NE1",-10.1245164202,40
"NE1",29.0132737214,40
"NE1",-11.0230799294,40
"NE1",-5.503799065,40
"NE1",-10.3684210739,40
"NE1",28.2642855307,40
"NE1",7.9729398519,40
"NE1",3.3021374576,40
"NE1",-2.4243811988,40
"NE1",-20.1057696129,40
"NE1",-10.6532446415,40
"NE1",-2.6663585812,40
"NE1",26.5612934427,40
"NE1",18.4328709564,40
"NE1",-10.8667332259,40
"NE1",1.9565181373,50
"NE1",38.112545898,50
"NE1",7.3960391601,50
"NE1",11.7106755134,50
"NE1",0.8356906833,50
"NE1",-15.3770073857,50
"NE1",14.8435785716,50
"NE1",-12.3001399294,50
"NE1",-12.6038401051,50
"NE1",10.8693311813,50
"NE1",-2.2220130539,50
"NE1",2.3135740777,50
"NE1",-3.6703680934,50
"NE1",-3.9155913246,50
"NE1",2.2902625274,50
"NE1",23.2634392518,50
"NE1",17.4261156672,50
"NE1",10.1463853225,50
"NE1",-9.4849330691,50
"NE1",10.8956162856,50
"NE1",-15.897989765,50
"NE1",-1.7429385018,50
"NE1",1.0289677946,50
"NE1",11.3575621349,50
"NE1",-2.1888280572,50
"NE1",-24.1261289246,50
"NE1",27.958642871,50
"NE1",-9.5305790517,50
"NE1",1.5117843756,50
"NE1",-18.8637710218,50
"NE1",-21.641941085,50
"NE1",12.6994987632,50
"NE1",26.1557467932,50
"NE1",-5.3267076845,50
"NE1",-25.4120301117,50
"NE1",-29.1873939266,50
"NE1",-11.8353914259,50
"NE1",15.9427434531,50
"NE1",-7.9934785963,50
"NE1",3.1149183623,50
"NE1",-2.1253927962,50
"NE1",-27.1050950527,50
"NE1",-6.1711606761,50
"NE1",14.8345740686,50
"NE1",13.883973456,50
"NE1",-2.6783133087,50
"NE1",-8.0775413745,50
"NE1",-5.365517215,50
"NE1",3.7637870949,50
"NE1",1.4664756217,50
"NE1",2.5484523763,50
"NE1",12.1356617789,50
"NE1",19.8308438557,50
"NE1",0.9973314634,50
"NE1",-16.7514075435,50
"NE1",-1.495066025,50
"NE1",13.2259690824,50
"NE1",-0.0918954177,50
"NE1",-29.402825403,50
"NE1",1.7811261596,50
"NE1",-4.8620442115,50
"NE1",-21.241989428,50
"NE1",14.0603369087,50
"NE1",-6.8799033029,50
"NE1",-0.8007554221,50
"NE1",6.1062555776,50
"NE1",-5.5730630137,50
"NE1",-4.9464629151,50
"NE1",17.6329870722,50
"NE1",-4.7298520813,50
"NE1",26.1114052013,50
"NE1",-22.2590088387,50
"NE1",-14.0417333405,50
"NE1",-11.919704575,50
"NE1",15.069150992,50
"NE1",0.9371971598,50
"NE1",-21.2107340443,50
"NE1",2.4503771649,50
"NE1",7.1171342293,50
"NE1",-11.8058001456,50
"NE1",-2.9621350628,50
"NE1",10.195294046,50
"NE1",-2.1407233767,50
"NE1",-4.9833616383,50
"NE1",17.3306565585,50
"NE1",-8.5394954331,50
"NE1",-0.4361600224,50
"NE1",-18.5620173808,50
"NE1",4.3310029574,50
"NE1",0.8265867334,50
"NE1",-2.2670443815,50
"NE1",0.1955046436,50
"NE1",-29.3726881067,50
"NE1",1.6215922549,50
"NE1",10.7360334815,50
"NE1",3.4237264335,50
"NE1",-23.554159862,50
"NE1",-12.0229202831,50
"NE1",-7.0884041855,50
"NE1",-10.4288088727,50
"NE1",15.3491760457,60
"NE1",-6.5815606708,60
"NE1",35.2614093313,60
"NE1",-9.7872186612,60
"NE1",5.1582828279,60
"NE1",-8.9521279465,60
"NE1",-11.4422734464,60
"NE1",-8.978410189,60
"NE1",3.9409653911,60
"NE1",-14.107157404,60
"NE1",0.55890871,60
"NE1",0.0241356773,60
"NE1",-12.9529649218,60
"NE1",21.3327267308,60
"NE1",5.2615310192,60
"NE1",2.9350078184,60
"NE1",19.3922516641,60
"NE1",18.0532399663,60
"NE1",-2.1406161865,60
"NE1",2.1737470866,60
"NE1",-6.9036120989,60
"NE1",9.0798061786,60
"NE1",-9.7864595436,60
"NE1",8.8539795357,60
"NE1",-14.7518949889,60
"NE1",25.4270183282,60
"NE1",-11.836261457,60
"NE1",-3.7864187251,60
"NE1",-16.7070386495,60
"NE1",-9.8630659635,60
"NE1",-18.7473042987,60
"NE1",0.9965703036,60
"NE1",-5.9991851514,60
"NE1",-13.3427613704,60
"NE1",5.3525572837,60
"NE1",-7.3517323939,60
"NE1",9.9968494902,60
"NE1",1.165256896,60
"NE1",9.5898177229,60
"NE1",0.3518288759,60
"NE1",-24.3062312684,60
"NE1",-0.1165806333,60
"NE1",-4.168273256,60
"NE1",12.2386185564,60
"NE1",9.2425282489,60
"NE1",-17.9852436578,60
"NE1",24.3928741578,60
"NE1",16.9729526168,60
"NE1",9.631394262,60
"NE1",4.3334397437,60
"NE1",-18.2198503799,60
"NE1",12.2843463675,60
"NE1",-25.6490472193,60
"NE1",4.987337286,60
"NE1",10.0179578611,60
"NE1",-10.9523905951,60
"NE1",-2.538277522,60
"NE1",-0.6313195449,60
"NE1",-1.5655752768,60
"NE1",3.7548697297,60
"NE1",9.327750475,60
"NE1",26.12808158,60
"NE1",-1.5194608425,60
"NE1",8.3282248908,60
"NE1",21.110543024,60
"NE1",5.2098815928,60
"NE1",18.1689183512,60
"NE1",-10.3177355905,60
"NE1",-3.4763038237,60
"NE1",6.7041586725,60
"NE1",4.6736729834,60
"NE1",19.1551237388,60
"NE1",11.7341004096,60
"NE1",-7.8383613924,60
"NE1",-14.8209804764,60
"NE1",18.2987893507,60
"NE1",-7.9451929874,60
"NE1",-15.1466058735,60
"NE1",-22.5688341196,60
"NE1",2.8175325287,60
"NE1",-3.3745195326,60
"NE1",-13.7887441354,60
"NE1",5.6016127963,60
"NE1",10.2490984828,60
"NE1",26.3175579169,60
"NE1",-10.6384245132,60
"NE1",-3.0547267373,60
"NE1",27.7019708109,60
"NE1",-6.4641946788,60
"NE1",28.1239512727,60
"NE1",-2.5869835874,60
"NE1",12.0152183312,60
"NE1",-8.5490447552,60
"NE1",-11.7390017593,60
"NE1",-7.2563567021,60
"NE1",9.3874293867,60
"NE1",1.2091886404,60
"NE1",1.014650947,60
"NE1",-15.1862115082,60
"NE1",-16.53844648,60
"NE1",-1.2739545559,70
"NE1",-12.3858991493,70
"NE1",12.6921472507,70
"NE1",2.5919389696,70
"NE1",-13.6715227708,70
"NE1",-0.3640334622,70
"NE1",-10.9283990276,70
"NE1",-4.9703961939,70
"NE1",-9.6310054885,70
"NE1",-14.0801144205,70
"NE1",1.9979402852,70
"NE1",-15.6765224611,70
"NE1",-11.6032268041,70
"NE1",16.6654362779,70
"NE1",-12.3637996444,70
"NE1",18.2906780347,70
"NE1",11.2250468934,70
"NE1",17.0136066025,70
"NE1",-5.5587748069,70
"NE1",0.345790666,70
"NE1",-0.3846653126,70
"NE1",7.1810022824,70
"NE1",-13.8243828571,70
"NE1",-1.4761488814,70
"NE1",-16.9353994385,70
"NE1",-7.0722649755,70
"NE1",-4.1290975031,70
"NE1",-3.9369183248,70
"NE1",0.5676678916,70
"NE1",-12.6752302324,70
"NE1",-3.0899049057,70
"NE1",-15.6429684608,70
"NE1",20.0735494288,70
"NE1",2.7529157563,70
"NE1",-7.5017828344,70
"NE1",-7.8242116575,70
"NE1",10.5780237583,70
"NE1",-7.8310040725,70
"NE1",15.040850441,70
"NE1",-7.6097369359,70
"NE1",-9.6675543405,70
"NE1",-7.7487485647,70
"NE1",-3.0568556797,70
"NE1",-12.8589642639,70
"NE1",3.178425257,70
"NE1",1.0029589644,70
"NE1",7.852905263,70
"NE1",13.8865243508,70
"NE1",4.1085176863,70
"NE1",-8.5333287749,70
"NE1",-15.4536570928,70
"NE1",11.1410393139,70
"NE1",-24.991295812,70
"NE1",1.2466016121,70
"NE1",1.3491510011,70
"NE1",-11.867322745,70
"NE1",-13.9453344203,70
"NE1",-11.2941559456,70
"NE1",3.4352556863,70
"NE1",6.3507705543,70
"NE1",16.7994380583,70
"NE1",8.9388177692,70
"NE1",7.8073541692,70
"NE1",17.6143817138,70
"NE1",14.7916797297,70
"NE1",-11.5313239259,70
"NE1",9.6176386541,70
"NE1",-9.7490300506,70
"NE1",-2.8663843241,70
"NE1",12.5491665094,70
"NE1",5.4585585807,70
"NE1",-5.8275565376,70
"NE1",-4.3307549901,70
"NE1",4.2091349582,70
"NE1",-21.4088594754,70
"NE1",15.0038288634,70
"NE1",-3.8031915879,70
"NE1",-17.4904748742,70
"NE1",-14.7058726466,70
"NE1",-1.7223249703,70
"NE1",-15.0505550687,70
"NE1",-17.0488816894,70
"NE1",13.1754806847,70
"NE1",-2.7667105371,70
"NE1",4.2725542163,70
"NE1",6.0495957619,70
"NE1",-0.0447410087,70
"NE1",-4.9682301289,70
"NE1",-14.6231984754,70
"NE1",4.7011277601,70
"NE1",2.7757123999,70
"NE1",28.3105688799,70
"NE1",-15.8897326043,70
"NE1",-1.4939954372,70
"NE1",2.4885400144,70
"NE1",-13.4564855675,70
"NE1",16.5578043161,70
"NE1",-5.0692080562,70
"NE1",-9.8777872166,70
"NE1",-4.2303990494,70
"NE1",7.9442394744,80
"NE1",-3.5001963653,80
"NE1",-3.2945512133,80
"NE1",4.3600995262,80
"NE1",1.8505138114,80
"NE1",2.0395459454,80
"NE1",-18.5650794301,80
"NE1",-1.5264712119,80
"NE1",13.4476386092,80
"NE1",-10.1888898581,80
"NE1",15.2867217169,80
"NE1",-15.9259869994,80
"NE1",10.6198318584,80
"NE1",24.5514072947,80
"NE1",10.6943579386,80
"NE1",-11.6881090767,80
"NE1",-0.2824142839,80
"NE1",-6.5699594606,80
"NE1",-5.0797442651,80
"NE1",-6.9058351901,80
"NE1",-2.562193857,80
"NE1",-7.5966831134,80
"NE1",22.5219716669,80
"NE1",-10.5200223322,80
"NE1",-6.5968210323,80
"NE1",5.6536476496,80
"NE1",2.4733209965,80
"NE1",1.631823053,80
"NE1",-11.7840291755,80
"NE1",20.5139058316,80
"NE1",-7.4686799687,80
"NE1",6.5967375775,80
"NE1",-1.2366330715,80
"NE1",13.188923124,80
"NE1",10.6780735587,80
"NE1",-9.6753008562,80
"NE1",-3.3899749772,80
"NE1",-4.9667860307,80
"NE1",15.3704644224,80
"NE1",-19.8230049729,80
"NE1",-14.2803931878,80
"NE1",-5.8431528139,80
"NE1",-8.3261767457,80
"NE1",-19.8027630278,80
"NE1",-16.1508695358,80
"NE1",-19.4493637304,80
"NE1",-12.6300147767,80
"NE1",-1.9903192886,80
"NE1",12.249429997,80
"NE1",-6.9785323494,80
"NE1",6.7280594353,80
"NE1",5.3359953458,80
"NE1",-0.7552719696,80
"NE1",-4.2410306251,80
"NE1",-11.9492194821,80
"NE1",-3.4910751546,80
"NE1",-8.2314231358,80
"NE1",5.1840758823,80
"NE1",8.2286538338,80
"NE1",5.0187042656,80
"NE1",25.9883826969,80
"NE1",-20.3053203372,80
"NE1",7.1801986399,80
"NE1",-11.6302383041,80
"NE1",3.1365237045,80
"NE1",8.9803448485,80
"NE1",8.3599226211,80
"NE1",-2.7153781441,80
"NE1",0.7337066778,80
"NE1",-15.0294187542,80
"NE1",-4.0436875296,80
"NE1",-4.0069577173,80
"NE1",24.332572953,80
"NE1",27.5931511747,80
"NE1",20.9053270551,80
"NE1",-19.2080714836,80
"NE1",4.0994196773,80
"NE1",2.312695309,80
"NE1",-17.4176117462,80
"NE1",-13.5896659993,80
"NE1",-14.3266311911,80
"NE1",9.5684253837,80
"NE1",-0.0551242281,80
"NE1",-5.3456150101,80
"NE1",-7.8159745113,80
"NE1",22.9678088915,80
"NE1",-6.4329697499,80
"NE1",7.9548372685,80
"NE1",-17.0938306186,80
"NE1",27.570377257,80
"NE1",-5.3769434135,80
"NE1",4.3052713518,80
"NE1",-15.9388416727,80
"NE1",5.5795135009,80
"NE1",-3.0689700863,80
"NE1",-7.4465126167,80
"NE1",0.1065592319,80
"NE1",12.6474901683,80
"NE1",0.5367480581,80
"NE1",2.2724346057,80
"NE1",20.0430745911,90
"NE1",-1.7153746397,90
"NE1",1.9890688017,90
"NE1",11.207136594,90
"NE1",-3.4479070015,90
"NE1",-11.7191363604,90
"NE1",-12.0739086615,90
"NE1",4.5029398862,90
"NE1",0.2020724252,90
"NE1",-24.7230928317,90
"NE1",10.2646709232,90
"NE1",-0.2306020942,90
"NE1",-1.1826961038,90
"NE1",-10.2524198508,90
"NE1",8.7428687448,90
"NE1",8.5762056934,90
"NE1",-14.2017883742,90
"NE1",0.1509014794,90
"NE1",-4.1768386845,90
"NE1",10.2767690582,90
"NE1",-6.025277568,90
"NE1",-9.3779808884,90
"NE1",-13.8981404958,90
"NE1",5.5912119756,90
"NE1",4.3490107874,90
"NE1",12.289599418,90
"NE1",2.2263567166,90
"NE1",-8.8768045974,90
"NE1",-16.6580443135,90
"NE1",7.818402713,90
"NE1",-1.0854457463,90
"NE1",17.0990555771,90
"NE1",-2.0750671263,90
"NE1",5.1864838796,90
"NE1",-2.4871576178,90
"NE1",6.7597665916,90
"NE1",5.548243643,90
"NE1",13.2727365039,90
"NE1",11.4607244448,90
"NE1",-4.0911154363,90
"NE1",-6.2088872474,90
"NE1",4.2002604885,90
"NE1",10.9026675226,90
"NE1",1.5267552729,90
"NE1",-4.530675286,90
"NE1",-2.4345042563,90
"NE1",-18.2044597188,90
"NE1",20.9277155836,90
"NE1",-10.429876509,90
"NE1",0.9366649811,90
"NE1",16.2786001551,90
"NE1",-7.7561568162,90
"NE1",-8.5076811833,90
"NE1",7.7909404213,90
"NE1",-13.6762892386,90
"NE1",-12.7967247172,90
"NE1",4.6518751925,90
"NE1",-2.3900892774,90
"NE1",32.6426566048,90
"NE1",8.0342510208,90
"NE1",-8.4826888302,90
"NE1",-2.9450224122,90
"NE1",-1.2955095538,90
"NE1",-10.5738238681,90
"NE1",5.0264203286,90
"NE1",-20.9681077583,90
"NE1",-17.4054175024,90
"NE1",6.5970025484,90
"NE1",19.0037252296,90
"NE1",3.4175808298,90
"NE1",-1.7357938,90
"NE1",-26.2500210892,90
"NE1",-2.2957956556,90
"NE1",-4.0813904575,90
"NE1",3.9040285419,90
"NE1",8.5637448791,90
"NE1",-24.8054576928,90
"NE1",7.3083083754,90
"NE1",3.5687722284,90
"NE1",2.5294263255,90
"NE1",7.8892911391,90
"NE1",-3.7967791251,90
"NE1",-18.4665557938,90
"NE1",4.3307322104,90
"NE1",22.3454481935,90
"NE1",-9.3560164958,90
"NE1",4.0182819093,90
"NE1",6.8775489413,90
"NE1",-8.5789385037,90
"NE1",-14.0789339753,90
"NE1",21.562113263,90
"NE1",3.8027549441,90
"NE1",1.8489011707,90
"NE1",12.3782697516,90
"NE1",5.20781667,90
"NE1",12.2363076853,90
"NE1",-6.9577444821,90
"NE1",4.588576864,90
"NE1",-4.9083434757,90
"NE1",20.0233638202,90
"NE1",-11.3727251103,100
"NE1",-4.0198485725,100
