"transmission","dispersal","singleInf","doubleInf","nExtantDis","nColonies","maxDistance","meanK","nPathogens","nEvents","file"
5,0.1,140.145454545455,0,1,10,100,9,2,5e+05,"150327_881.RData"
10,0.1,142.027272727273,0,1,10,100,8.6,2,5e+05,"150327_882.RData"
2,0.1,17.0909090909091,31.3272727272727,2,10,100,9,2,5e+05,"150327_883.RData"
5,0.1,7.75454545454545,34.1272727272727,2,10,100,9,2,5e+05,"150327_884.RData"
10,0.1,3.87272727272727,35.1909090909091,2,10,100,9,2,5e+05,"150327_885.RData"
2,0.1,149.963636363636,0,1,10,100,8.4,2,5e+05,"150327_886.RData"
10,0.1,3.78181818181818,36.9090909090909,2,10,100,9,2,5e+05,"150327_888.RData"
2,0.1,140.2,0,1,10,100,9,2,5e+05,"150327_889.RData"
2,0.001,145.863636363636,0,1,10,100,9,2,5e+05,"150327_88.RData"
5,0.1,7.80909090909091,34.6545454545455,2,10,100,9,2,5e+05,"150327_890.RData"
2,0.1,146.6,0,1,10,100,8.6,2,5e+05,"150327_892.RData"
5,0.1,143.609090909091,0,1,10,100,8.8,2,5e+05,"150327_893.RData"
10,0.1,3.78181818181818,36.9,2,10,100,9,2,5e+05,"150327_894.RData"
2,0.1,142.972727272727,0,1,10,100,8.6,2,5e+05,"150327_895.RData"
5,0.1,7.31818181818182,36.2,2,10,100,9,2,5e+05,"150327_896.RData"
10,0.1,3.87272727272727,36.5818181818182,2,10,100,9,2,5e+05,"150327_897.RData"
2,0.1,140.990909090909,0,1,10,100,8.8,2,5e+05,"150327_898.RData"
5,0.1,146.154545454545,0,1,10,100,9,2,5e+05,"150327_899.RData"
5,0.001,147.472727272727,0,1,10,100,9,2,5e+05,"150327_8.RData"
10,0.1,139.527272727273,0,1,10,100,8,2,5e+05,"150327_900.RData"
5,0.1,142.754545454545,0,1,10,100,8.8,2,5e+05,"150327_902.RData"
2,0.1,144.018181818182,0,1,10,100,8.6,2,5e+05,"150327_904.RData"
5,0.1,139.954545454545,0,1,10,100,8.8,2,5e+05,"150327_905.RData"
10,0.1,3.94545454545455,37.1,2,10,100,9,2,5e+05,"150327_906.RData"
5,0.1,137.927272727273,0,1,10,100,8.2,2,5e+05,"150327_908.RData"
10,0.1,141.563636363636,0,1,10,100,9,2,5e+05,"150327_909.RData"
2,0.1,142.381818181818,0,1,10,100,9,2,5e+05,"150327_910.RData"
5,0.1,7.96363636363636,32.6090909090909,2,10,100,9,2,5e+05,"150327_911.RData"
10,0.1,142.954545454545,0,1,10,100,9,2,5e+05,"150327_912.RData"
2,0.1,139.590909090909,0,1,10,100,9,2,5e+05,"150327_913.RData"
5,0.1,7.10909090909091,34.9090909090909,2,10,100,9,2,5e+05,"150327_914.RData"
5,0.1,140.863636363636,0,1,10,100,8.8,2,5e+05,"150327_917.RData"
10,0.1,146.1,0,1,10,100,8.8,2,5e+05,"150327_918.RData"
2,0.1,143.6,0,1,10,100,8.8,2,5e+05,"150327_919.RData"
2,0.001,145.636363636364,0,1,10,100,8.4,2,5e+05,"150327_91.RData"
5,0.1,140.290909090909,0,1,10,100,8.8,2,5e+05,"150327_920.RData"
10,0.1,140.963636363636,0,1,10,100,9,2,5e+05,"150327_921.RData"
2,0.1,145.809090909091,0,1,10,100,9,2,5e+05,"150327_922.RData"
5,0.1,143.654545454545,0,1,10,100,8.6,2,5e+05,"150327_923.RData"
10,0.1,4.03636363636364,36.9909090909091,2,10,100,9,2,5e+05,"150327_924.RData"
2,0.1,144.281818181818,0,1,10,100,8.6,2,5e+05,"150327_925.RData"
5,0.1,145.3,0,1,10,100,9,2,5e+05,"150327_926.RData"
2,0.1,142.181818181818,0,1,10,100,8.8,2,5e+05,"150327_928.RData"
5,0.1,143.645454545455,0,1,10,100,8.6,2,5e+05,"150327_929.RData"
10,0.1,3.81818181818182,37.6181818181818,2,10,100,9,2,5e+05,"150327_930.RData"
2,0.1,142.045454545455,0,1,10,100,9,2,5e+05,"150327_931.RData"
5,0.1,150.554545454545,0,1,10,100,8.4,2,5e+05,"150327_932.RData"
10,0.1,3.97272727272727,36.7818181818182,2,10,100,8.8,2,5e+05,"150327_933.RData"
2,0.1,145.254545454545,0,1,10,100,9,2,5e+05,"150327_934.RData"
5,0.1,7.52727272727273,33.2090909090909,2,10,100,8.6,2,5e+05,"150327_935.RData"
10,0.1,129.654545454545,0,1,10,100,9,2,5e+05,"150327_936.RData"
5,0.1,7.34545454545455,39.3090909090909,2,10,100,8.8,2,5e+05,"150327_938.RData"
10,0.1,4.4,36.5,2,10,100,8.8,2,5e+05,"150327_939.RData"
10,0.001,43.2272727272727,25.4272727272727,2,10,100,8.8,2,5e+05,"150327_93.RData"
2,0.1,135.654545454545,0,1,10,100,8.6,2,5e+05,"150327_940.RData"
5,0.1,140.190909090909,0,1,10,100,9,2,5e+05,"150327_941.RData"
10,0.1,145.572727272727,0,1,10,100,9,2,5e+05,"150327_942.RData"
2,0.1,145.990909090909,0,1,10,100,9,2,5e+05,"150327_943.RData"
5,0.1,7.26363636363636,36.4454545454545,2,10,100,8.6,2,5e+05,"150327_944.RData"
10,0.1,4.20909090909091,35.8454545454545,2,10,100,9,2,5e+05,"150327_945.RData"
2,0.1,140.345454545455,0,1,10,100,8.2,2,5e+05,"150327_946.RData"
10,0.1,3.77272727272727,34.9363636363636,2,10,100,9,2,5e+05,"150327_948.RData"
2,0.1,148.436363636364,0,1,10,100,8.8,2,5e+05,"150327_949.RData"
2,0.001,144.790909090909,0,1,10,100,8.8,2,5e+05,"150327_94.RData"
5,0.1,138.563636363636,0,1,10,100,9,2,5e+05,"150327_950.RData"
10,0.1,141.981818181818,0,1,10,100,9,2,5e+05,"150327_951.RData"
2,0.1,150.109090909091,0,1,10,100,8.8,2,5e+05,"150327_952.RData"
5,0.1,7.34545454545455,35.0727272727273,2,10,100,9,2,5e+05,"150327_953.RData"
10,0.1,145.509090909091,0,1,10,100,8.4,2,5e+05,"150327_954.RData"
2,0.1,141.4,0,1,10,100,9,2,5e+05,"150327_955.RData"
5,0.1,146.3,0,1,10,100,8.4,2,5e+05,"150327_956.RData"
10,0.1,143.727272727273,0,1,10,100,8.8,2,5e+05,"150327_957.RData"
2,0.1,140.227272727273,0,1,10,100,9,2,5e+05,"150327_958.RData"
5,0.1,139.436363636364,0,1,10,100,9,2,5e+05,"150327_959.RData"
5,0.001,142.409090909091,0,1,10,100,9,2,5e+05,"150327_95.RData"
2,0.1,148.172727272727,0,1,10,100,9,2,5e+05,"150327_961.RData"
2,0.1,15.6454545454545,31.6727272727273,2,10,100,8.6,2,5e+05,"150327_964.RData"
2,0.1,143.227272727273,0,1,10,100,9,2,5e+05,"150327_967.RData"
5,0.1,142.890909090909,0,1,10,100,9,2,5e+05,"150327_968.RData"
10,0.1,142.9,0,1,10,100,9,2,5e+05,"150327_969.RData"
10,0.001,44.0909090909091,26.9181818181818,2,10,100,8.8,2,5e+05,"150327_96.RData"
2,0.1,145.627272727273,0,1,10,100,9,2,5e+05,"150327_970.RData"
5,0.1,144.7,0,1,10,100,8,2,5e+05,"150327_971.RData"
10,0.1,4.06363636363636,34,2,10,100,8.6,2,5e+05,"150327_972.RData"
5,0.1,138.481818181818,0,1,10,100,9,2,5e+05,"150327_974.RData"
2,0.1,141.927272727273,0,1,10,100,8.6,2,5e+05,"150327_976.RData"
10,0.1,4.08181818181818,36.1272727272727,2,10,100,9,2,5e+05,"150327_978.RData"
2,0.1,143.809090909091,0,1,10,100,9,2,5e+05,"150327_979.RData"
2,0.001,139.063636363636,0,1,10,100,8.8,2,5e+05,"150327_97.RData"
5,0.1,7.39090909090909,33.6181818181818,2,10,100,9,2,5e+05,"150327_980.RData"
2,0.1,138.590909090909,0,1,10,100,9,2,5e+05,"150327_982.RData"
10,0.1,3.70909090909091,35.9909090909091,2,10,100,9,2,5e+05,"150327_984.RData"
2,0.1,142.827272727273,0,1,10,100,9,2,5e+05,"150327_985.RData"
10,0.1,144.354545454545,0,1,10,100,8.4,2,5e+05,"150327_987.RData"
2,0.1,16.3818181818182,32.4363636363636,2,10,100,8,2,5e+05,"150327_988.RData"
5,0.1,149.027272727273,0,1,10,100,8.2,2,5e+05,"150327_989.RData"
10,0.1,144.309090909091,0,1,10,100,8.6,2,5e+05,"150327_990.RData"
2,0.1,145.254545454545,0,1,10,100,9,2,5e+05,"150327_991.RData"
2,0.1,150.963636363636,0,1,10,100,8.6,2,5e+05,"150327_994.RData"
5,0.1,149.372727272727,0,1,10,100,8.6,2,5e+05,"150327_995.RData"
10,0.1,139.627272727273,0,1,10,100,8.8,2,5e+05,"150327_996.RData"
2,0.1,144.018181818182,0,1,10,100,9,2,5e+05,"150327_997.RData"
10,0.1,3.6,34.8727272727273,2,10,100,8.8,2,5e+05,"150327_999.RData"
10,0.001,76.7636363636364,16.9818181818182,2,10,100,8.4,2,5e+05,"150327_99.RData"
10,0.001,140.318181818182,0,1,10,100,9,2,5e+05,"150327_9.RData"
2,0.001,39.5363636363636,26.9454545454545,2,10,100,8.8,2,5e+05,"150327b_100.RData"
5,0.001,19.6181818181818,30.3636363636364,2,10,100,8.6,2,5e+05,"150327b_101.RData"
2,0.001,16.4090909090909,32.7181818181818,2,10,100,9,2,5e+05,"150327b_103.RData"
5,0.001,144.1,0,1,10,100,8.6,2,5e+05,"150327b_104.RData"
10,0.001,58.6454545454545,22.3727272727273,2,10,100,9,2,5e+05,"150327b_105.RData"
10,0.001,146.272727272727,0,1,10,100,9,2,5e+05,"150327b_108.RData"
2,0.001,41.9454545454545,26.7454545454545,2,10,100,8.2,2,5e+05,"150327b_109.RData"
2,0.001,148.081818181818,0,1,10,100,8.8,2,5e+05,"150327b_10.RData"
5,0.001,140.309090909091,0,1,10,100,8.8,2,5e+05,"150327b_110.RData"
10,0.001,143.318181818182,0,1,10,100,9,2,5e+05,"150327b_111.RData"
2,0.001,155.390909090909,0,1,10,100,9,2,5e+05,"150327b_112.RData"
5,0.001,138.436363636364,0,1,10,100,9,2,5e+05,"150327b_113.RData"
10,0.001,31.2454545454545,30.2818181818182,2,10,100,8.6,2,5e+05,"150327b_114.RData"
2,0.001,57.5363636363636,21.8636363636364,2,10,100,8.6,2,5e+05,"150327b_115.RData"
5,0.001,47.7363636363636,25.0909090909091,2,10,100,8.8,2,5e+05,"150327b_116.RData"
10,0.001,148.172727272727,0,1,10,100,8.6,2,5e+05,"150327b_117.RData"
2,0.001,145.9,0,1,10,100,9,2,5e+05,"150327b_118.RData"
5,0.001,7.39090909090909,37.0909090909091,2,10,100,9,2,5e+05,"150327b_119.RData"
5,0.001,144.327272727273,0,1,10,100,9,2,5e+05,"150327b_11.RData"
10,0.001,142.663636363636,0,1,10,100,8.6,2,5e+05,"150327b_120.RData"
2,0.001,146.436363636364,0,1,10,100,9,2,5e+05,"150327b_121.RData"
5,0.001,144.690909090909,0,1,10,100,9,2,5e+05,"150327b_122.RData"
2,0.001,142.545454545455,0,1,10,100,8.8,2,5e+05,"150327b_124.RData"
5,0.001,145.290909090909,0,1,10,100,8.8,2,5e+05,"150327b_125.RData"
10,0.001,141.218181818182,0,1,10,100,8.6,2,5e+05,"150327b_126.RData"
2,0.001,144.1,0,1,10,100,8.6,2,5e+05,"150327b_127.RData"
5,0.001,46.9363636363636,24.9272727272727,2,10,100,9,2,5e+05,"150327b_128.RData"
10,0.001,63.6454545454545,19.4272727272727,2,10,100,8.8,2,5e+05,"150327b_12.RData"
2,0.001,144.018181818182,0,1,10,100,8.4,2,5e+05,"150327b_130.RData"
5,0.001,146.263636363636,0,1,10,100,8.4,2,5e+05,"150327b_131.RData"
10,0.001,143.172727272727,0,1,10,100,9,2,5e+05,"150327b_132.RData"
2,0.001,137.136363636364,0,1,10,100,9,2,5e+05,"150327b_133.RData"
2,0.001,141.545454545455,0,1,10,100,9,2,5e+05,"150327b_136.RData"
5,0.001,145.081818181818,0,1,10,100,8.8,2,5e+05,"150327b_137.RData"
10,0.001,115.6,8.37272727272727,2,10,100,8.8,2,5e+05,"150327b_138.RData"
2,0.001,141.063636363636,0,1,10,100,8.6,2,5e+05,"150327b_13.RData"
10,0.001,137.790909090909,0,1,10,100,9,2,5e+05,"150327b_141.RData"
2,0.001,148.436363636364,0,1,10,100,8.8,2,5e+05,"150327b_142.RData"
5,0.001,100.3,9.95454545454546,2,10,100,9,2,5e+05,"150327b_143.RData"
10,0.001,136.6,0,1,10,100,9,2,5e+05,"150327b_144.RData"
2,0.001,142.263636363636,0,1,10,100,9,2,5e+05,"150327b_145.RData"
5,0.001,33.4272727272727,28.0090909090909,2,10,100,9,2,5e+05,"150327b_146.RData"
10,0.001,44.2636363636364,24.8636363636364,2,10,100,8.8,2,5e+05,"150327b_147.RData"
5,0.001,144.481818181818,0,1,10,100,8.8,2,5e+05,"150327b_149.RData"
5,0.001,144.163636363636,0,1,10,100,9,2,5e+05,"150327b_14.RData"
10,0.001,142.118181818182,0,1,10,100,8.8,2,5e+05,"150327b_150.RData"
2,0.001,144.772727272727,0,1,10,100,8.8,2,5e+05,"150327b_151.RData"
5,0.001,140.972727272727,0,1,10,100,9,2,5e+05,"150327b_152.RData"
2,0.001,144.172727272727,0,1,10,100,8.8,2,5e+05,"150327b_154.RData"
5,0.001,141.809090909091,0,1,10,100,8.8,2,5e+05,"150327b_155.RData"
10,0.001,137.636363636364,0,1,10,100,9,2,5e+05,"150327b_156.RData"
2,0.001,69.1545454545455,18.0363636363636,2,10,100,9,2,5e+05,"150327b_157.RData"
10,0.001,77.1454545454545,18.1454545454545,2,10,100,9,2,5e+05,"150327b_15.RData"
2,0.001,142.354545454545,0,1,10,100,9,2,5e+05,"150327b_160.RData"
5,0.001,33.7818181818182,29.7181818181818,2,10,100,9,2,5e+05,"150327b_161.RData"
10,0.001,141.2,0,1,10,100,8.2,2,5e+05,"150327b_162.RData"
2,0.001,145.872727272727,0,1,10,100,8.4,2,5e+05,"150327b_163.RData"
5,0.001,136.936363636364,0,1,10,100,8.6,2,5e+05,"150327b_164.RData"
5,0.001,20.4909090909091,31.5363636363636,2,10,100,8.6,2,5e+05,"150327b_167.RData"
2,0.001,144.872727272727,0,1,10,100,8.4,2,5e+05,"150327b_169.RData"
10,0.001,136.818181818182,0,1,10,100,8.6,2,5e+05,"150327b_171.RData"
2,0.001,139.672727272727,0,1,10,100,9,2,5e+05,"150327b_172.RData"
5,0.001,7.36363636363636,34.7545454545455,2,10,100,9,2,5e+05,"150327b_173.RData"
2,0.001,144.654545454545,0,1,10,100,9,2,5e+05,"150327b_175.RData"
2,0.001,92.6454545454545,11.5818181818182,2,10,100,8.6,2,5e+05,"150327b_178.RData"
5,0.001,33.6818181818182,29.9727272727273,2,10,100,9,2,5e+05,"150327b_179.RData"
10,0.001,138.263636363636,0,1,10,100,8.8,2,5e+05,"150327b_180.RData"
2,0.001,43.0181818181818,26.0272727272727,2,10,100,8.8,2,5e+05,"150327b_181.RData"
10,0.001,142.027272727273,0,1,10,100,9,2,5e+05,"150327b_183.RData"
2,0.001,145.618181818182,0,1,10,100,8.6,2,5e+05,"150327b_184.RData"
5,0.001,141.163636363636,0,1,10,100,9,2,5e+05,"150327b_185.RData"
10,0.001,141.972727272727,0,1,10,100,8.6,2,5e+05,"150327b_186.RData"
2,0.001,147.318181818182,0,1,10,100,9,2,5e+05,"150327b_187.RData"
5,0.001,140.836363636364,0,1,10,100,9,2,5e+05,"150327b_188.RData"
10,0.001,138.072727272727,0,1,10,100,8.8,2,5e+05,"150327b_18.RData"
5,0.001,146.836363636364,0,1,10,100,8.6,2,5e+05,"150327b_191.RData"
2,0.001,116.154545454545,6.28181818181818,2,10,100,9,2,5e+05,"150327b_193.RData"
5,0.001,137.690909090909,0,1,10,100,9,2,5e+05,"150327b_194.RData"
10,0.001,141.390909090909,0,1,10,100,8.6,2,5e+05,"150327b_195.RData"
2,0.001,53.7909090909091,26.1363636363636,2,10,100,8.8,2,5e+05,"150327b_196.RData"
5,0.001,135.518181818182,0,1,10,100,8.4,2,5e+05,"150327b_197.RData"
10,0.001,29.4363636363636,28.1,2,10,100,8.6,2,5e+05,"150327b_198.RData"
2,0.001,152.218181818182,0,1,10,100,8.8,2,5e+05,"150327b_199.RData"
2,0.001,56.1454545454545,22.5909090909091,2,10,100,8.8,2,5e+05,"150327b_19.RData"
2,0.001,141.836363636364,0,1,10,100,8.8,2,5e+05,"150327b_1.RData"
5,0.001,57.9545454545455,19.6636363636364,2,10,100,8.6,2,5e+05,"150327b_200.RData"
2,0.001,147.8,0,1,10,100,8.8,2,5e+05,"150327b_202.RData"
5,0.001,60.6363636363636,22.3,2,10,100,8.2,2,5e+05,"150327b_203.RData"
10,0.001,152.909090909091,0,1,10,100,8.4,2,5e+05,"150327b_204.RData"
2,0.001,99.0909090909091,8.42727272727273,2,10,100,9,2,5e+05,"150327b_205.RData"
10,0.001,137.390909090909,0,1,10,100,8.6,2,5e+05,"150327b_207.RData"
2,0.001,137.672727272727,0,1,10,100,8.8,2,5e+05,"150327b_208.RData"
10,0.001,71.2363636363636,17.5272727272727,2,10,100,9,2,5e+05,"150327b_210.RData"
2,0.001,143.754545454545,0,1,10,100,8.6,2,5e+05,"150327b_211.RData"
5,0.001,138.5,0,1,10,100,9,2,5e+05,"150327b_212.RData"
10,0.001,137.463636363636,0,1,10,100,8.2,2,5e+05,"150327b_213.RData"
2,0.001,78.4090909090909,16.2545454545455,2,10,100,8.8,2,5e+05,"150327b_214.RData"
10,0.001,3.67272727272727,37.2727272727273,2,10,100,8.8,2,5e+05,"150327b_216.RData"
2,0.001,140.309090909091,0,1,10,100,9,2,5e+05,"150327b_217.RData"
5,0.001,49.5545454545455,24.1818181818182,2,10,100,9,2,5e+05,"150327b_218.RData"
10,0.001,71.1454545454545,22.7909090909091,2,10,100,8,2,5e+05,"150327b_219.RData"
10,0.001,146.836363636364,0,1,10,100,8.8,2,5e+05,"150327b_21.RData"
2,0.001,31.0545454545455,27.5727272727273,2,10,100,9,2,5e+05,"150327b_220.RData"
5,0.001,145.618181818182,0,1,10,100,9,2,5e+05,"150327b_221.RData"
10,0.001,35.2727272727273,28.7090909090909,2,10,100,9,2,5e+05,"150327b_222.RData"
2,0.001,144.981818181818,0,1,10,100,9,2,5e+05,"150327b_223.RData"
10,0.001,57.7727272727273,22.3545454545455,2,10,100,8.8,2,5e+05,"150327b_225.RData"
2,0.001,151.918181818182,0,1,10,100,9,2,5e+05,"150327b_226.RData"
10,0.001,62.3363636363636,22.0818181818182,2,10,100,8.8,2,5e+05,"150327b_228.RData"
2,0.001,141.172727272727,0,1,10,100,8.6,2,5e+05,"150327b_229.RData"
5,0.001,100.936363636364,11.4454545454545,2,10,100,8.6,2,5e+05,"150327b_230.RData"
10,0.001,103.409090909091,10.2818181818182,2,10,100,8.8,2,5e+05,"150327b_231.RData"
2,0.001,30.9,29.3272727272727,2,10,100,9,2,5e+05,"150327b_232.RData"
2,0.001,144.645454545455,0,1,10,100,9,2,5e+05,"150327b_235.RData"
5,0.001,100.6,11.5545454545455,2,10,100,7.8,2,5e+05,"150327b_239.RData"
2,0.001,141.618181818182,0,1,10,100,8.6,2,5e+05,"150327b_241.RData"
5,0.001,7.10909090909091,35.7454545454545,2,10,100,9,2,5e+05,"150327b_242.RData"
2,0.001,58.5909090909091,22.2181818181818,2,10,100,8,2,5e+05,"150327b_244.RData"
10,0.001,142.272727272727,0,1,10,100,9,2,5e+05,"150327b_246.RData"
2,0.001,139.5,0,1,10,100,9,2,5e+05,"150327b_247.RData"
5,0.001,135.145454545455,0,1,10,100,8.8,2,5e+05,"150327b_248.RData"
10,0.001,139.845454545455,0,1,10,100,8.2,2,5e+05,"150327b_249.RData"
10,0.001,145.681818181818,0,1,10,100,8.8,2,5e+05,"150327b_24.RData"
2,0.001,135.1,0,1,10,100,9,2,5e+05,"150327b_250.RData"
5,0.001,141.172727272727,0,1,10,100,8.4,2,5e+05,"150327b_251.RData"
2,0.001,16.4818181818182,33.8363636363636,2,10,100,9,2,5e+05,"150327b_253.RData"
5,0.001,37.3636363636364,27.2909090909091,2,10,100,8.2,2,5e+05,"150327b_254.RData"
10,0.001,145.154545454545,0,1,10,100,9,2,5e+05,"150327b_255.RData"
2,0.001,16.4727272727273,31.9363636363636,2,10,100,9,2,5e+05,"150327b_256.RData"
5,0.001,136.545454545455,0,1,10,100,8.8,2,5e+05,"150327b_257.RData"
10,0.001,139.290909090909,0,1,10,100,8.2,2,5e+05,"150327b_258.RData"
2,0.001,141.609090909091,0,1,10,100,9,2,5e+05,"150327b_259.RData"
2,0.001,146.881818181818,0,1,10,100,8.4,2,5e+05,"150327b_25.RData"
5,0.001,64.2909090909091,21.4181818181818,2,10,100,9,2,5e+05,"150327b_260.RData"
10,0.001,140.781818181818,0,1,10,100,9,2,5e+05,"150327b_261.RData"
2,0.001,148.018181818182,0,1,10,100,9,2,5e+05,"150327b_262.RData"
5,0.001,144.818181818182,0,1,10,100,8.6,2,5e+05,"150327b_263.RData"
2,0.001,16.5090909090909,33,2,10,100,9,2,5e+05,"150327b_265.RData"
5,0.001,149.263636363636,0,1,10,100,8.8,2,5e+05,"150327b_266.RData"
10,0.001,86.4545454545455,15.3818181818182,2,10,100,8.8,2,5e+05,"150327b_267.RData"
2,0.001,137.936363636364,0,1,10,100,8.2,2,5e+05,"150327b_268.RData"
5,0.001,145.863636363636,0,1,10,100,8.8,2,5e+05,"150327b_269.RData"
5,0.001,90.6727272727273,13.3090909090909,2,10,100,8.6,2,5e+05,"150327b_26.RData"
2,0.001,135.645454545455,0,1,10,100,8.8,2,5e+05,"150327b_271.RData"
10,0.001,44.1181818181818,23.4272727272727,2,10,100,8.8,2,5e+05,"150327b_273.RData"
2,0.001,148,0,1,10,100,8.8,2,5e+05,"150327b_274.RData"
5,0.001,138.1,0,1,10,100,8.8,2,5e+05,"150327b_275.RData"
10,0.001,61.8,23.4,2,10,100,8.6,2,5e+05,"150327b_276.RData"
2,0.001,147.463636363636,0,1,10,100,8.4,2,5e+05,"150327b_277.RData"
10,0.001,75.0727272727273,16.6454545454545,2,10,100,8.2,2,5e+05,"150327b_27.RData"
2,0.001,145.936363636364,0,1,10,100,8.6,2,5e+05,"150327b_280.RData"
5,0.001,121.227272727273,7.14545454545455,2,10,100,8.8,2,5e+05,"150327b_281.RData"
10,0.001,145.045454545455,0,1,10,100,9,2,5e+05,"150327b_282.RData"
2,0.001,142.2,0,1,10,100,9,2,5e+05,"150327b_283.RData"
5,0.001,136.327272727273,0,1,10,100,8.8,2,5e+05,"150327b_284.RData"
10,0.001,32.1545454545455,28.8636363636364,2,10,100,8.8,2,5e+05,"150327b_285.RData"
2,0.001,140.836363636364,0,1,10,100,8.8,2,5e+05,"150327b_286.RData"
5,0.001,141.536363636364,0,1,10,100,9,2,5e+05,"150327b_287.RData"
10,0.001,145.445454545455,0,1,10,100,9,2,5e+05,"150327b_288.RData"
2,0.001,93.9454545454546,12.6,2,10,100,8.4,2,5e+05,"150327b_289.RData"
2,0.001,139.727272727273,0,1,10,100,8.8,2,5e+05,"150327b_28.RData"
5,0.001,143.309090909091,0,1,10,100,8.8,2,5e+05,"150327b_290.RData"
10,0.001,16.6727272727273,33.2545454545455,2,10,100,9,2,5e+05,"150327b_291.RData"
2,0.001,144.136363636364,0,1,10,100,8.4,2,5e+05,"150327b_292.RData"
10,0.001,141.381818181818,0,1,10,100,9,2,5e+05,"150327b_294.RData"
5,0.001,141.627272727273,0,1,10,100,9,2,5e+05,"150327b_296.RData"
2,0.001,144.236363636364,0,1,10,100,8.8,2,5e+05,"150327b_298.RData"
5,0.001,142.290909090909,0,1,10,100,8.8,2,5e+05,"150327b_29.RData"
5,0.001,146.109090909091,0,1,10,100,9,2,5e+05,"150327b_2.RData"
2,0.001,138.290909090909,0,1,10,100,8.6,2,5e+05,"150327b_301.RData"
5,0.001,141.781818181818,0,1,10,100,8.2,2,5e+05,"150327b_302.RData"
10,0.001,140.745454545455,0,1,10,100,9,2,5e+05,"150327b_303.RData"
2,0.001,143.345454545455,0,1,10,100,8.2,2,5e+05,"150327b_304.RData"
2,0.001,144.172727272727,0,1,10,100,9,2,5e+05,"150327b_307.RData"
10,0.001,146.372727272727,0,1,10,100,9,2,5e+05,"150327b_309.RData"
10,0.001,140.763636363636,0,1,10,100,9,2,5e+05,"150327b_30.RData"
2,0.001,151.4,0,1,10,100,9,2,5e+05,"150327b_310.RData"
2,0.001,140.1,0,1,10,100,8.8,2,5e+05,"150327b_313.RData"
5,0.001,142.545454545455,0,1,10,100,9,2,5e+05,"150327b_314.RData"
10,0.001,148.3,0,1,10,100,9,2,5e+05,"150327b_315.RData"
2,0.001,140.927272727273,0,1,10,100,8.6,2,5e+05,"150327b_316.RData"
5,0.001,151.690909090909,0,1,10,100,8.4,2,5e+05,"150327b_317.RData"
10,0.001,33.5272727272727,29.8090909090909,2,10,100,9,2,5e+05,"150327b_318.RData"
2,0.001,142.990909090909,0,1,10,100,9,2,5e+05,"150327b_319.RData"
2,0.001,140.345454545455,0,1,10,100,8.6,2,5e+05,"150327b_31.RData"
5,0.001,142.154545454545,0,1,10,100,9,2,5e+05,"150327b_320.RData"
10,0.001,144.118181818182,0,1,10,100,9,2,5e+05,"150327b_321.RData"
10,0.001,148.018181818182,0,1,10,100,9,2,5e+05,"150327b_324.RData"
2,0.001,137.427272727273,0,1,10,100,9,2,5e+05,"150327b_325.RData"
5,0.001,21.1272727272727,31.4818181818182,2,10,100,8.4,2,5e+05,"150327b_32.RData"
2,0.001,145.327272727273,0,1,10,100,9,2,5e+05,"150327b_331.RData"
5,0.001,139.090909090909,0,1,10,100,9,2,5e+05,"150327b_332.RData"
10,0.001,145.554545454545,0,1,10,100,8.6,2,5e+05,"150327b_333.RData"
2,0.01,147.672727272727,0,1,10,100,9,2,5e+05,"150327b_334.RData"
5,0.01,7.7,36.3363636363636,2,10,100,9,2,5e+05,"150327b_335.RData"
10,0.01,4.37272727272727,36.7454545454545,2,10,100,8.4,2,5e+05,"150327b_336.RData"
2,0.01,16.5909090909091,31.7727272727273,2,10,100,8.6,2,5e+05,"150327b_337.RData"
5,0.01,141.6,0,1,10,100,9,2,5e+05,"150327b_338.RData"
2,0.01,141.854545454545,0,1,10,100,9,2,5e+05,"150327b_340.RData"
5,0.01,135.8,0,1,10,100,8.8,2,5e+05,"150327b_341.RData"
10,0.01,143.609090909091,0,1,10,100,9,2,5e+05,"150327b_342.RData"
2,0.01,149.490909090909,0,1,10,100,9,2,5e+05,"150327b_343.RData"
5,0.01,144.709090909091,0,1,10,100,9,2,5e+05,"150327b_344.RData"
10,0.01,145.918181818182,0,1,10,100,9,2,5e+05,"150327b_345.RData"
2,0.01,143.381818181818,0,1,10,100,9,2,5e+05,"150327b_346.RData"
5,0.01,145.663636363636,0,1,10,100,8.8,2,5e+05,"150327b_347.RData"
2,0.01,141.790909090909,0,1,10,100,8.8,2,5e+05,"150327b_349.RData"
2,0.001,135.690909090909,0,1,10,100,9,2,5e+05,"150327b_34.RData"
10,0.01,4.03636363636364,36.1636363636364,2,10,100,8.6,2,5e+05,"150327b_351.RData"
2,0.01,148.372727272727,0,1,10,100,9,2,5e+05,"150327b_352.RData"
10,0.01,149.890909090909,0,1,10,100,8.8,2,5e+05,"150327b_354.RData"
2,0.01,140.436363636364,0,1,10,100,9,2,5e+05,"150327b_355.RData"
5,0.01,151.890909090909,0,1,10,100,8.6,2,5e+05,"150327b_356.RData"
5,0.001,35.6181818181818,26.9181818181818,2,10,100,8.4,2,5e+05,"150327b_35.RData"
2,0.01,136.781818181818,0,1,10,100,8.6,2,5e+05,"150327b_361.RData"
10,0.01,3.67272727272727,36.9818181818182,2,10,100,9,2,5e+05,"150327b_363.RData"
