"transmission","dispersal","singleInf","doubleInf","nExtantDis","nColonies","maxDistance","meanK","nPathogens","nEvents","file"
5,0.01,7.34545454545455,34.8636363636364,2,10,100,9,2,5e+05,"150527_626.RData"
10,0.01,3.97272727272727,36.0272727272727,2,10,100,9,2,5e+05,"150527_627.RData"
2,0.01,17.3181818181818,32.8727272727273,2,10,100,8.4,2,5e+05,"150527_628.RData"
5,0.01,7.5,34.3090909090909,2,10,100,9,2,5e+05,"150527_629.RData"
5,0.001,7.24545454545455,34.6727272727273,2,10,100,9,2,5e+05,"150527_62.RData"
10,0.01,3.93636363636364,37.4818181818182,2,10,100,9,2,5e+05,"150527_630.RData"
2,0.01,17.3909090909091,31.0363636363636,2,10,100,9,2,5e+05,"150527_631.RData"
5,0.01,7.61818181818182,33.6545454545455,2,10,100,8.6,2,5e+05,"150527_632.RData"
10,0.01,4.1,36.1,2,10,100,8.6,2,5e+05,"150527_633.RData"
2,0.01,16.7272727272727,30.2363636363636,2,10,100,9,2,5e+05,"150527_634.RData"
5,0.01,7.39090909090909,34.7272727272727,2,10,100,8.4,2,5e+05,"150527_635.RData"
10,0.01,4.10909090909091,34.4909090909091,2,10,100,9,2,5e+05,"150527_636.RData"
2,0.01,16.4454545454545,32.8909090909091,2,10,100,9,2,5e+05,"150527_637.RData"
5,0.01,7.46363636363636,34.6272727272727,2,10,100,9,2,5e+05,"150527_638.RData"
10,0.01,4.19090909090909,34.3363636363636,2,10,100,9,2,5e+05,"150527_639.RData"
10,0.001,20.6454545454545,34.3181818181818,2,10,100,9,2,5e+05,"150527_63.RData"
2,0.01,16.0636363636364,33.3454545454545,2,10,100,8.8,2,5e+05,"150527_640.RData"
5,0.01,7.86363636363636,36.2272727272727,2,10,100,9,2,5e+05,"150527_641.RData"
10,0.01,4,34.9454545454545,2,10,100,9,2,5e+05,"150527_642.RData"
2,0.01,16.6636363636364,31.9636363636364,2,10,100,8.6,2,5e+05,"150527_643.RData"
5,0.01,7.16363636363636,32.7181818181818,2,10,100,8.4,2,5e+05,"150527_644.RData"
10,0.01,4.01818181818182,36.3909090909091,2,10,100,9,2,5e+05,"150527_645.RData"
2,0.01,16.8727272727273,32.2909090909091,2,10,100,8.8,2,5e+05,"150527_646.RData"
5,0.01,7.64545454545454,34.2272727272727,2,10,100,8.8,2,5e+05,"150527_647.RData"
10,0.01,4.22727272727273,35.5090909090909,2,10,100,9,2,5e+05,"150527_648.RData"
2,0.01,16.6090909090909,32.4818181818182,2,10,100,8.6,2,5e+05,"150527_649.RData"
2,0.001,30.9181818181818,29.3181818181818,2,10,100,9,2,5e+05,"150527_64.RData"
5,0.01,7.5,33.3909090909091,2,10,100,8.6,2,5e+05,"150527_650.RData"
10,0.01,4.09090909090909,36.3636363636364,2,10,100,7.8,2,5e+05,"150527_651.RData"
2,0.01,16.8545454545455,32.1818181818182,2,10,100,9,2,5e+05,"150527_652.RData"
5,0.01,6.91818181818182,37.8272727272727,2,10,100,7.8,2,5e+05,"150527_653.RData"
10,0.01,4.17272727272727,34.7090909090909,2,10,100,9,2,5e+05,"150527_654.RData"
2,0.01,16.3909090909091,31.7090909090909,2,10,100,9,2,5e+05,"150527_655.RData"
5,0.01,7.20909090909091,35.9909090909091,2,10,100,8.8,2,5e+05,"150527_656.RData"
10,0.01,4.21818181818182,35.0636363636364,2,10,100,9,2,5e+05,"150527_657.RData"
2,0.01,16.8,34.6636363636364,2,10,100,9,2,5e+05,"150527_658.RData"
5,0.01,7.44545454545455,34.5909090909091,2,10,100,8.6,2,5e+05,"150527_659.RData"
5,0.001,7.60909090909091,33.9090909090909,2,10,100,9,2,5e+05,"150527_65.RData"
10,0.01,3.58181818181818,37.2545454545455,2,10,100,8.8,2,5e+05,"150527_660.RData"
2,0.01,16.9272727272727,31.7272727272727,2,10,100,8.6,2,5e+05,"150527_661.RData"
5,0.01,7.49090909090909,33.6727272727273,2,10,100,9,2,5e+05,"150527_662.RData"
10,0.01,3.91818181818182,38.3818181818182,2,10,100,9,2,5e+05,"150527_663.RData"
2,0.01,16.2636363636364,32.7454545454545,2,10,100,8.6,2,5e+05,"150527_664.RData"
5,0.01,7.44545454545455,34.3181818181818,2,10,100,8.8,2,5e+05,"150527_665.RData"
10,0.01,3.92727272727273,37.5818181818182,2,10,100,9,2,5e+05,"150527_666.RData"
2,0.1,16.8454545454545,33.2909090909091,2,10,100,9,2,5e+05,"150527_667.RData"
5,0.1,7.74545454545455,33.1636363636364,2,10,100,8,2,5e+05,"150527_668.RData"
10,0.1,4.02727272727273,36.0727272727273,2,10,100,8.6,2,5e+05,"150527_669.RData"
10,0.001,3.89090909090909,36.1818181818182,2,10,100,8.6,2,5e+05,"150527_66.RData"
2,0.1,16.6090909090909,33.0090909090909,2,10,100,9,2,5e+05,"150527_670.RData"
5,0.1,7.89090909090909,36.0636363636364,2,10,100,9,2,5e+05,"150527_671.RData"
10,0.1,3.73636363636364,36.7545454545455,2,10,100,8.4,2,5e+05,"150527_672.RData"
2,0.1,16.6545454545455,33.8,2,10,100,8.2,2,5e+05,"150527_673.RData"
5,0.1,6.91818181818182,36.7545454545455,2,10,100,8.2,2,5e+05,"150527_674.RData"
10,0.1,3.63636363636364,38.5181818181818,2,10,100,9,2,5e+05,"150527_675.RData"
2,0.1,17.5636363636364,31.9909090909091,2,10,100,8.8,2,5e+05,"150527_676.RData"
5,0.1,7.32727272727273,35.9909090909091,2,10,100,8.6,2,5e+05,"150527_677.RData"
10,0.1,3.7,41.4818181818182,2,10,100,8.8,2,5e+05,"150527_678.RData"
2,0.1,16.6636363636364,32.4454545454545,2,10,100,8.8,2,5e+05,"150527_679.RData"
2,0.001,28,29.0363636363636,2,10,100,8.8,2,5e+05,"150527_67.RData"
5,0.1,8.02727272727273,36.6181818181818,2,10,100,9,2,5e+05,"150527_680.RData"
10,0.1,3.82727272727273,36.3818181818182,2,10,100,9,2,5e+05,"150527_681.RData"
2,0.1,16.7909090909091,32.2272727272727,2,10,100,9,2,5e+05,"150527_682.RData"
5,0.1,7.58181818181818,35.9636363636364,2,10,100,8.6,2,5e+05,"150527_683.RData"
10,0.1,4.22727272727273,36.5090909090909,2,10,100,9,2,5e+05,"150527_684.RData"
2,0.1,15.9090909090909,32.5909090909091,2,10,100,9,2,5e+05,"150527_685.RData"
5,0.1,7.89090909090909,35.3181818181818,2,10,100,8.4,2,5e+05,"150527_686.RData"
10,0.1,3.94545454545455,35.0909090909091,2,10,100,9,2,5e+05,"150527_687.RData"
2,0.1,16,32.9090909090909,2,10,100,8.6,2,5e+05,"150527_688.RData"
5,0.1,7.24545454545455,32.5363636363636,2,10,100,9,2,5e+05,"150527_689.RData"
5,0.001,7.52727272727273,37.1454545454545,2,10,100,8.6,2,5e+05,"150527_68.RData"
10,0.1,3.98181818181818,36.8272727272727,2,10,100,8.6,2,5e+05,"150527_690.RData"
2,0.1,16.7090909090909,31.5272727272727,2,10,100,8.4,2,5e+05,"150527_691.RData"
5,0.1,7.74545454545455,35.6727272727273,2,10,100,9,2,5e+05,"150527_692.RData"
10,0.1,3.8,35.8,2,10,100,8.6,2,5e+05,"150527_693.RData"
2,0.1,16.3363636363636,32.4909090909091,2,10,100,8.8,2,5e+05,"150527_694.RData"
5,0.1,7.11818181818182,35.5636363636364,2,10,100,8.2,2,5e+05,"150527_695.RData"
10,0.1,3.99090909090909,35.0636363636364,2,10,100,8.6,2,5e+05,"150527_696.RData"
2,0.1,16.3090909090909,33.2818181818182,2,10,100,9,2,5e+05,"150527_697.RData"
5,0.1,7.58181818181818,33.3545454545455,2,10,100,9,2,5e+05,"150527_698.RData"
10,0.1,4.16363636363636,35.3545454545455,2,10,100,8.2,2,5e+05,"150527_699.RData"
10,0.001,18.4818181818182,31.9,2,10,100,8.6,2,5e+05,"150527_69.RData"
10,0.001,17.1818181818182,32.0727272727273,2,10,100,9,2,5e+05,"150527_6.RData"
2,0.1,17.0818181818182,33.2727272727273,2,10,100,9,2,5e+05,"150527_700.RData"
5,0.1,7.58181818181818,34.7,2,10,100,9,2,5e+05,"150527_701.RData"
10,0.1,3.84545454545455,36.8818181818182,2,10,100,8.8,2,5e+05,"150527_702.RData"
2,0.1,16.0090909090909,32.4,2,10,100,9,2,5e+05,"150527_703.RData"
5,0.1,7.58181818181818,33.7727272727273,2,10,100,8.8,2,5e+05,"150527_704.RData"
10,0.1,4,36.2545454545455,2,10,100,8.8,2,5e+05,"150527_705.RData"
2,0.1,15.7909090909091,32.7545454545455,2,10,100,9,2,5e+05,"150527_706.RData"
5,0.1,7.65454545454545,33.8909090909091,2,10,100,7.4,2,5e+05,"150527_707.RData"
10,0.1,3.81818181818182,38.8090909090909,2,10,100,9,2,5e+05,"150527_708.RData"
2,0.1,16.1181818181818,31.7909090909091,2,10,100,9,2,5e+05,"150527_709.RData"
2,0.001,16.4727272727273,32.8,2,10,100,8.6,2,5e+05,"150527_70.RData"
5,0.1,7.67272727272727,33.6545454545455,2,10,100,8.8,2,5e+05,"150527_710.RData"
10,0.1,4.13636363636364,35.7909090909091,2,10,100,9,2,5e+05,"150527_711.RData"
2,0.1,16.0545454545455,32.7454545454545,2,10,100,8.2,2,5e+05,"150527_712.RData"
5,0.1,7.18181818181818,35.6545454545455,2,10,100,8.8,2,5e+05,"150527_713.RData"
10,0.1,3.97272727272727,34.8,2,10,100,9,2,5e+05,"150527_714.RData"
2,0.1,16.1545454545455,32.2454545454545,2,10,100,8.2,2,5e+05,"150527_715.RData"
5,0.1,7.89090909090909,34.4545454545455,2,10,100,8.8,2,5e+05,"150527_716.RData"
10,0.1,3.79090909090909,35.8181818181818,2,10,100,9,2,5e+05,"150527_717.RData"
2,0.1,16.6727272727273,31.1636363636364,2,10,100,8.6,2,5e+05,"150527_718.RData"
5,0.1,7.54545454545454,34.5090909090909,2,10,100,9,2,5e+05,"150527_719.RData"
5,0.001,18.5454545454545,33.0545454545455,2,10,100,8.4,2,5e+05,"150527_71.RData"
10,0.1,4.21818181818182,35.9636363636364,2,10,100,9,2,5e+05,"150527_720.RData"
2,0.1,16.3727272727273,34.3818181818182,2,10,100,9,2,5e+05,"150527_721.RData"
5,0.1,7.66363636363636,37.0454545454545,2,10,100,8.6,2,5e+05,"150527_722.RData"
10,0.1,4.11818181818182,34.7272727272727,2,10,100,8.6,2,5e+05,"150527_723.RData"
2,0.1,17.0363636363636,37.2272727272727,2,10,100,9,2,5e+05,"150527_724.RData"
5,0.1,7.58181818181818,36.3181818181818,2,10,100,9,2,5e+05,"150527_725.RData"
10,0.1,3.86363636363636,34.5636363636364,2,10,100,8.6,2,5e+05,"150527_726.RData"
2,0.1,16.5090909090909,34.4,2,10,100,9,2,5e+05,"150527_727.RData"
5,0.1,7.44545454545455,35.2818181818182,2,10,100,8.8,2,5e+05,"150527_728.RData"
10,0.1,3.69090909090909,37.9272727272727,2,10,100,9,2,5e+05,"150527_729.RData"
10,0.001,3.90909090909091,37.8363636363636,2,10,100,8.8,2,5e+05,"150527_72.RData"
2,0.1,16.9909090909091,29.8272727272727,2,10,100,8.2,2,5e+05,"150527_730.RData"
5,0.1,6.71818181818182,37.5636363636364,2,10,100,8.6,2,5e+05,"150527_731.RData"
10,0.1,3.72727272727273,35.4181818181818,2,10,100,9,2,5e+05,"150527_732.RData"
2,0.1,16.1090909090909,32.5545454545455,2,10,100,9,2,5e+05,"150527_733.RData"
5,0.1,7.54545454545454,35.9636363636364,2,10,100,9,2,5e+05,"150527_734.RData"
10,0.1,3.82727272727273,35.6,2,10,100,8.6,2,5e+05,"150527_735.RData"
2,0.1,16.1,36.2909090909091,2,10,100,8.8,2,5e+05,"150527_736.RData"
5,0.1,7.7,36.4181818181818,2,10,100,8.4,2,5e+05,"150527_737.RData"
10,0.1,3.69090909090909,35.3909090909091,2,10,100,9,2,5e+05,"150527_738.RData"
2,0.1,16.5818181818182,34.3727272727273,2,10,100,9,2,5e+05,"150527_739.RData"
2,0.001,26.8454545454545,30.8454545454545,2,10,100,8.2,2,5e+05,"150527_73.RData"
5,0.1,7.38181818181818,36.2,2,10,100,9,2,5e+05,"150527_740.RData"
10,0.1,3.72727272727273,38.3818181818182,2,10,100,9,2,5e+05,"150527_741.RData"
2,0.1,16.6636363636364,35.1454545454545,2,10,100,9,2,5e+05,"150527_742.RData"
5,0.1,7.62727272727273,31.8727272727273,2,10,100,8.8,2,5e+05,"150527_743.RData"
10,0.1,3.72727272727273,33.8909090909091,2,10,100,9,2,5e+05,"150527_744.RData"
2,0.1,16.0818181818182,35.8272727272727,2,10,100,9,2,5e+05,"150527_745.RData"
5,0.1,7.59090909090909,34.5181818181818,2,10,100,9,2,5e+05,"150527_746.RData"
10,0.1,3.77272727272727,40.4363636363636,2,10,100,9,2,5e+05,"150527_747.RData"
2,0.1,17.2727272727273,32.1636363636364,2,10,100,8.4,2,5e+05,"150527_748.RData"
5,0.1,7.98181818181818,33.6727272727273,2,10,100,8.8,2,5e+05,"150527_749.RData"
5,0.001,20.2090909090909,31.4454545454545,2,10,100,8.4,2,5e+05,"150527_74.RData"
10,0.1,3.99090909090909,34.4727272727273,2,10,100,9,2,5e+05,"150527_750.RData"
2,0.1,16.4636363636364,34.3545454545455,2,10,100,9,2,5e+05,"150527_751.RData"
5,0.1,8.17272727272727,35.2363636363636,2,10,100,9,2,5e+05,"150527_752.RData"
10,0.1,4.11818181818182,33.5272727272727,2,10,100,9,2,5e+05,"150527_753.RData"
2,0.1,17.8727272727273,31.6636363636364,2,10,100,8.6,2,5e+05,"150527_754.RData"
5,0.1,7.8,32.1909090909091,2,10,100,8.2,2,5e+05,"150527_755.RData"
10,0.1,4.10909090909091,37.4272727272727,2,10,100,8.4,2,5e+05,"150527_756.RData"
2,0.1,16.7,32.3363636363636,2,10,100,8.4,2,5e+05,"150527_757.RData"
5,0.1,7.79090909090909,35.4,2,10,100,9,2,5e+05,"150527_758.RData"
10,0.1,3.7,35.6545454545455,2,10,100,9,2,5e+05,"150527_759.RData"
10,0.001,3.72727272727273,36.3818181818182,2,10,100,8.8,2,5e+05,"150527_75.RData"
2,0.1,16.4272727272727,33.5363636363636,2,10,100,9,2,5e+05,"150527_760.RData"
5,0.1,7.75454545454545,34.7,2,10,100,9,2,5e+05,"150527_761.RData"
10,0.1,3.54545454545455,35.9,2,10,100,9,2,5e+05,"150527_762.RData"
2,0.1,16.9363636363636,31.1454545454545,2,10,100,9,2,5e+05,"150527_763.RData"
5,0.1,7.83636363636364,32.6909090909091,2,10,100,8.6,2,5e+05,"150527_764.RData"
10,0.1,3.8,38.0272727272727,2,10,100,9,2,5e+05,"150527_765.RData"
2,0.1,18.0454545454545,32.4545454545455,2,10,100,9,2,5e+05,"150527_766.RData"
5,0.1,7.68181818181818,33.3545454545455,2,10,100,9,2,5e+05,"150527_767.RData"
10,0.1,4.14545454545455,35.3363636363636,2,10,100,9,2,5e+05,"150527_768.RData"
2,0.1,16.1,34.1272727272727,2,10,100,8.8,2,5e+05,"150527_769.RData"
2,0.001,16.4454545454545,33.4090909090909,2,10,100,9,2,5e+05,"150527_76.RData"
5,0.1,7.55454545454545,37.4272727272727,2,10,100,8.6,2,5e+05,"150527_770.RData"
10,0.1,3.75454545454545,34.4272727272727,2,10,100,9,2,5e+05,"150527_771.RData"
2,0.1,17.2909090909091,31.0181818181818,2,10,100,8.8,2,5e+05,"150527_772.RData"
5,0.1,6.87272727272727,36.2454545454545,2,10,100,8.4,2,5e+05,"150527_773.RData"
10,0.1,3.72727272727273,37.3636363636364,2,10,100,9,2,5e+05,"150527_774.RData"
2,0.1,16.5545454545455,32.9727272727273,2,10,100,8.6,2,5e+05,"150527_775.RData"
5,0.1,7.42727272727273,34.4090909090909,2,10,100,9,2,5e+05,"150527_776.RData"
10,0.1,3.90909090909091,34.2545454545455,2,10,100,8.2,2,5e+05,"150527_777.RData"
2,0.1,16.5818181818182,35.8363636363636,2,10,100,8.4,2,5e+05,"150527_778.RData"
5,0.1,7.29090909090909,37.0272727272727,2,10,100,9,2,5e+05,"150527_779.RData"
5,0.001,7.36363636363636,34.2909090909091,2,10,100,9,2,5e+05,"150527_77.RData"
10,0.1,3.7,36.5,2,10,100,8.8,2,5e+05,"150527_780.RData"
2,0.1,17.3545454545455,30.8545454545455,2,10,100,8.6,2,5e+05,"150527_781.RData"
5,0.1,7.61818181818182,34.8545454545455,2,10,100,8,2,5e+05,"150527_782.RData"
10,0.1,4.35454545454545,35.9636363636364,2,10,100,8.6,2,5e+05,"150527_783.RData"
2,0.1,17,32.3090909090909,2,10,100,9,2,5e+05,"150527_784.RData"
5,0.1,7.73636363636364,35.2090909090909,2,10,100,8.6,2,5e+05,"150527_785.RData"
10,0.1,3.72727272727273,34.7909090909091,2,10,100,9,2,5e+05,"150527_786.RData"
2,0.1,16.7090909090909,32.7181818181818,2,10,100,8.6,2,5e+05,"150527_787.RData"
5,0.1,7.35454545454545,35.8818181818182,2,10,100,9,2,5e+05,"150527_788.RData"
10,0.1,3.64545454545455,37.8090909090909,2,10,100,9,2,5e+05,"150527_789.RData"
10,0.001,4.19090909090909,36.5272727272727,2,10,100,8.4,2,5e+05,"150527_78.RData"
2,0.1,16.6,33.3909090909091,2,10,100,8.8,2,5e+05,"150527_790.RData"
5,0.1,7.6,32.4909090909091,2,10,100,9,2,5e+05,"150527_791.RData"
10,0.1,3.71818181818182,35.4545454545455,2,10,100,8.8,2,5e+05,"150527_792.RData"
2,0.1,16.1181818181818,33.5545454545455,2,10,100,9,2,5e+05,"150527_793.RData"
5,0.1,7.79090909090909,34.4,2,10,100,8.6,2,5e+05,"150527_794.RData"
10,0.1,4.5,33.3181818181818,2,10,100,9,2,5e+05,"150527_795.RData"
2,0.1,16.6090909090909,33.5181818181818,2,10,100,9,2,5e+05,"150527_796.RData"
5,0.1,7.71818181818182,33.8363636363636,2,10,100,9,2,5e+05,"150527_797.RData"
10,0.1,3.86363636363636,35.8,2,10,100,8.6,2,5e+05,"150527_798.RData"
2,0.1,16.8363636363636,31.8090909090909,2,10,100,9,2,5e+05,"150527_799.RData"
2,0.001,29.8636363636364,29.8090909090909,2,10,100,9,2,5e+05,"150527_79.RData"
2,0.001,16.6272727272727,32.4909090909091,2,10,100,9,2,5e+05,"150527_7.RData"
5,0.1,7.24545454545455,34.9636363636364,2,10,100,8.2,2,5e+05,"150527_800.RData"
10,0.1,3.83636363636364,36.5272727272727,2,10,100,8.4,2,5e+05,"150527_801.RData"
2,0.1,16.4272727272727,33.8090909090909,2,10,100,8.2,2,5e+05,"150527_802.RData"
5,0.1,7.27272727272727,35.3272727272727,2,10,100,9,2,5e+05,"150527_803.RData"
10,0.1,3.93636363636364,36.7545454545455,2,10,100,9,2,5e+05,"150527_804.RData"
2,0.1,17.3909090909091,30.9363636363636,2,10,100,8.8,2,5e+05,"150527_805.RData"
5,0.1,7.28181818181818,37.2636363636364,2,10,100,9,2,5e+05,"150527_806.RData"
10,0.1,3.83636363636364,34.5363636363636,2,10,100,8.6,2,5e+05,"150527_807.RData"
2,0.1,16.8181818181818,32.1454545454545,2,10,100,9,2,5e+05,"150527_808.RData"
5,0.1,7.55454545454545,36.1818181818182,2,10,100,8.2,2,5e+05,"150527_809.RData"
5,0.001,7.91818181818182,34.7363636363636,2,10,100,9,2,5e+05,"150527_80.RData"
10,0.1,4,36.9545454545455,2,10,100,8.6,2,5e+05,"150527_810.RData"
2,0.1,15.8545454545455,34.0545454545455,2,10,100,9,2,5e+05,"150527_811.RData"
5,0.1,7.47272727272727,35.1636363636364,2,10,100,9,2,5e+05,"150527_812.RData"
10,0.1,4.2,35.3,2,10,100,9,2,5e+05,"150527_813.RData"
2,0.1,16.9454545454545,32.5,2,10,100,9,2,5e+05,"150527_814.RData"
5,0.1,7.92727272727273,36.1363636363636,2,10,100,9,2,5e+05,"150527_815.RData"
10,0.1,3.99090909090909,36.5727272727273,2,10,100,9,2,5e+05,"150527_816.RData"
2,0.1,16.7454545454545,33.7636363636364,2,10,100,8.8,2,5e+05,"150527_817.RData"
5,0.1,7.17272727272727,36.0090909090909,2,10,100,9,2,5e+05,"150527_818.RData"
10,0.1,3.90909090909091,37.6636363636364,2,10,100,9,2,5e+05,"150527_819.RData"
10,0.001,3.77272727272727,36.5363636363636,2,10,100,9,2,5e+05,"150527_81.RData"
2,0.1,16.6818181818182,32.0818181818182,2,10,100,8.2,2,5e+05,"150527_820.RData"
5,0.1,7.18181818181818,34.2363636363636,2,10,100,8.8,2,5e+05,"150527_821.RData"
10,0.1,3.86363636363636,35.4454545454545,2,10,100,8.8,2,5e+05,"150527_822.RData"
2,0.1,15.9272727272727,32.5545454545455,2,10,100,8.6,2,5e+05,"150527_823.RData"
5,0.1,7.39090909090909,33.9272727272727,2,10,100,8.8,2,5e+05,"150527_824.RData"
10,0.1,3.82727272727273,36.5181818181818,2,10,100,9,2,5e+05,"150527_825.RData"
2,0.1,17.2636363636364,33.1272727272727,2,10,100,9,2,5e+05,"150527_826.RData"
5,0.1,7.25454545454545,34.5181818181818,2,10,100,9,2,5e+05,"150527_827.RData"
10,0.1,4.25454545454545,34.1090909090909,2,10,100,9,2,5e+05,"150527_828.RData"
2,0.1,16.3454545454545,31.6181818181818,2,10,100,9,2,5e+05,"150527_829.RData"
2,0.001,16.5181818181818,31.6636363636364,2,10,100,9,2,5e+05,"150527_82.RData"
5,0.1,7.86363636363636,34.1636363636364,2,10,100,8.6,2,5e+05,"150527_830.RData"
10,0.1,4.16363636363636,34.1363636363636,2,10,100,8.2,2,5e+05,"150527_831.RData"
2,0.1,17,33.6454545454545,2,10,100,9,2,5e+05,"150527_832.RData"
5,0.1,7.31818181818182,32.1818181818182,2,10,100,8.4,2,5e+05,"150527_833.RData"
10,0.1,3.89090909090909,36.7636363636364,2,10,100,9,2,5e+05,"150527_834.RData"
2,0.1,16.6,32.5818181818182,2,10,100,8.8,2,5e+05,"150527_835.RData"
5,0.1,7.53636363636364,34.7545454545455,2,10,100,9,2,5e+05,"150527_836.RData"
10,0.1,4.09090909090909,35.8,2,10,100,8.8,2,5e+05,"150527_837.RData"
2,0.1,16.3545454545455,32.5090909090909,2,10,100,9,2,5e+05,"150527_838.RData"
5,0.1,7.46363636363636,35.1,2,10,100,9,2,5e+05,"150527_839.RData"
5,0.001,21.5,30.3818181818182,2,10,100,9,2,5e+05,"150527_83.RData"
10,0.1,4.18181818181818,34.6727272727273,2,10,100,9,2,5e+05,"150527_840.RData"
2,0.1,17.3818181818182,30.6727272727273,2,10,100,9,2,5e+05,"150527_841.RData"
5,0.1,7.56363636363636,35.1454545454545,2,10,100,9,2,5e+05,"150527_842.RData"
10,0.1,4.23636363636364,35.7818181818182,2,10,100,9,2,5e+05,"150527_843.RData"
2,0.1,17.5909090909091,32.1727272727273,2,10,100,8.6,2,5e+05,"150527_844.RData"
5,0.1,7.6,35.2272727272727,2,10,100,9,2,5e+05,"150527_845.RData"
10,0.1,3.91818181818182,37.1363636363636,2,10,100,8.6,2,5e+05,"150527_846.RData"
2,0.1,16.5363636363636,33.5545454545455,2,10,100,9,2,5e+05,"150527_847.RData"
5,0.1,7.55454545454545,34.8,2,10,100,8.6,2,5e+05,"150527_848.RData"
10,0.1,3.88181818181818,38.0545454545455,2,10,100,8.6,2,5e+05,"150527_849.RData"
10,0.001,3.66363636363636,33.5454545454545,2,10,100,9,2,5e+05,"150527_84.RData"
2,0.1,16.0181818181818,34.1909090909091,2,10,100,9,2,5e+05,"150527_850.RData"
5,0.1,7.26363636363636,36.0545454545455,2,10,100,8.8,2,5e+05,"150527_851.RData"
10,0.1,3.96363636363636,35.4818181818182,2,10,100,9,2,5e+05,"150527_852.RData"
2,0.1,17.2363636363636,33.4545454545455,2,10,100,8.8,2,5e+05,"150527_853.RData"
5,0.1,7.60909090909091,36.1181818181818,2,10,100,9,2,5e+05,"150527_854.RData"
10,0.1,3.65454545454545,38.2,2,10,100,8.8,2,5e+05,"150527_855.RData"
2,0.1,16.1909090909091,36.5,2,10,100,9,2,5e+05,"150527_856.RData"
5,0.1,7.75454545454545,32.3090909090909,2,10,100,8.6,2,5e+05,"150527_857.RData"
10,0.1,3.9,36.9181818181818,2,10,100,9,2,5e+05,"150527_858.RData"
2,0.1,16.9727272727273,32.4636363636364,2,10,100,8.8,2,5e+05,"150527_859.RData"
2,0.001,16.3727272727273,32.8909090909091,2,10,100,8.8,2,5e+05,"150527_85.RData"
5,0.1,7.71818181818182,34.2181818181818,2,10,100,9,2,5e+05,"150527_860.RData"
10,0.1,4.2,34.9181818181818,2,10,100,9,2,5e+05,"150527_861.RData"
2,0.1,17.0545454545455,32.2,2,10,100,9,2,5e+05,"150527_862.RData"
5,0.1,7.50909090909091,34.3363636363636,2,10,100,8.8,2,5e+05,"150527_863.RData"
10,0.1,3.84545454545455,36.9,2,10,100,9,2,5e+05,"150527_864.RData"
2,0.1,16.7545454545455,29.9,2,10,100,9,2,5e+05,"150527_865.RData"
5,0.1,7.6,34.8636363636364,2,10,100,8.4,2,5e+05,"150527_866.RData"
10,0.1,4.57272727272727,33.9454545454545,2,10,100,9,2,5e+05,"150527_867.RData"
2,0.1,16.3909090909091,33.7,2,10,100,9,2,5e+05,"150527_868.RData"
5,0.1,7.67272727272727,36.6363636363636,2,10,100,9,2,5e+05,"150527_869.RData"
5,0.001,19.8636363636364,33.3,2,10,100,8.8,2,5e+05,"150527_86.RData"
10,0.1,4.15454545454545,35.7181818181818,2,10,100,9,2,5e+05,"150527_870.RData"
2,0.1,17.3181818181818,31.5727272727273,2,10,100,9,2,5e+05,"150527_871.RData"
5,0.1,7.5,35.6636363636364,2,10,100,9,2,5e+05,"150527_872.RData"
10,0.1,4.11818181818182,36.2272727272727,2,10,100,8.8,2,5e+05,"150527_873.RData"
2,0.1,17.0181818181818,34.7909090909091,2,10,100,9,2,5e+05,"150527_874.RData"
5,0.1,7.58181818181818,34.1272727272727,2,10,100,8.8,2,5e+05,"150527_875.RData"
10,0.1,3.77272727272727,36.4818181818182,2,10,100,9,2,5e+05,"150527_876.RData"
2,0.1,16.1727272727273,31.8727272727273,2,10,100,8.4,2,5e+05,"150527_877.RData"
5,0.1,7.74545454545455,34.7363636363636,2,10,100,7.8,2,5e+05,"150527_878.RData"
10,0.1,3.83636363636364,36.4363636363636,2,10,100,9,2,5e+05,"150527_879.RData"
10,0.001,3.93636363636364,35.0636363636364,2,10,100,8.4,2,5e+05,"150527_87.RData"
2,0.1,16.6818181818182,33.4363636363636,2,10,100,8.6,2,5e+05,"150527_880.RData"
5,0.1,7.84545454545455,35.3,2,10,100,9,2,5e+05,"150527_881.RData"
10,0.1,4.04545454545454,33.0909090909091,2,10,100,8.8,2,5e+05,"150527_882.RData"
2,0.1,16.1545454545455,33.8636363636364,2,10,100,8.6,2,5e+05,"150527_883.RData"
5,0.1,7.47272727272727,32.9363636363636,2,10,100,9,2,5e+05,"150527_884.RData"
10,0.1,4.01818181818182,37.5545454545455,2,10,100,8.8,2,5e+05,"150527_885.RData"
2,0.1,17.1818181818182,31.8,2,10,100,9,2,5e+05,"150527_886.RData"
5,0.1,7.79090909090909,36.1363636363636,2,10,100,9,2,5e+05,"150527_887.RData"
10,0.1,4.07272727272727,37.2181818181818,2,10,100,8.8,2,5e+05,"150527_888.RData"
2,0.1,16.2181818181818,33.0272727272727,2,10,100,9,2,5e+05,"150527_889.RData"
2,0.001,16.0363636363636,33.8636363636364,2,10,100,9,2,5e+05,"150527_88.RData"
5,0.1,7.57272727272727,33.5909090909091,2,10,100,8.4,2,5e+05,"150527_890.RData"
10,0.1,3.87272727272727,35.9636363636364,2,10,100,9,2,5e+05,"150527_891.RData"
2,0.1,16.1727272727273,33.0272727272727,2,10,100,9,2,5e+05,"150527_892.RData"
